#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Arg" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Arg" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Arg" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Arg">
#                            <taxonset id="TaxonSet.Arg" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Arg"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Arg" name="distribution">
#            <parameter id="gammaShape.s:Arg" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Arg" name="distribution">
#            <parameter id="ucldStdev.c:Arg" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Arg" id="treeLikelihood.Arg" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Arg">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Arg" shape="@gammaShape.s:Arg" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Arg" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Arg" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Arg" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Arg" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Arg">
#                <LogNormal S="@ucldStdev.c:Arg" id="LogNormalDistributionModel.c:Arg" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="100" id="rateCategories.c:Arg" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Arg" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Arg	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	indicators.alltrees47	indicators.alltrees48	indicators.alltrees49	indicators.alltrees50	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	popSizes.alltrees48	popSizes.alltrees49	popSizes.alltrees50	popSizes.alltrees51	sum(indicators.alltrees)
7570000	-7215.825496289179	-6914.500131747952	-301.3253645412266	-6914.500131747952	1.3012758427703386	1.0089034355197621	1.0	0.5090262529302784	0.9568035231368672	0.2683127830893766	0.4867310276947151	-109.10986842572827	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	22.3198621399663	57.63780514839688	4.066096778764491	5.083027370165527	27.596530647935225	8.666590223864869	3.81596552306059	12.518647231694043	3.35626154627647	13.805994045900196	11.363634351186914	3.531121941061057	11.529081710343423	1.5874228127922556	8.295027008961757	2.0388937306332386	4.1181739130416455	4.726102179956925	10.300266369658836	49.97353561522018	2.7297071930502823	17.6574001848563	1.0214414443973454	3.5759313333475493	9.758867170246864	13.743422425465209	0.08630989110340467	9.129131456689986	2.494531576512117	1.12228055873658	11.267710558787039	3.9783357747340267	0.36706045350678174	2.006576072620442	29.337364962726834	6.71636171093561	0.18244503270609042	7.674355719117064	12.058336206831031	28.629276778075255	7.061085645197661	8.851539681837185	10.266458842551188	7.268772577865683	4.578764631967595	7.908227124653484	0.5757210145895987	46.439854650170766	10.50538976243847	13.146352520883589	20.805464276929712	16.08760527710856	3
7580000	-7193.553798891338	-6897.220010800431	-296.3337880909072	-6897.220010800431	1.1372790737491993	0.9118683238814798	1.0	0.6739282785403381	0.967529993272255	0.48338547830448636	0.6222641201082003	-103.9693832714486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	24.834159773336122	56.5847107902105	4.524136234554585	0.7100242705647112	18.291609866319334	5.0814989449330765	4.2458280832989	3.4743368959998526	3.734339171033063	0.872625849821805	28.933487831840893	5.671807478536111	12.827814770496971	20.055358967305004	14.138621020175815	2.268571927096843	9.295122618959395	3.2389091913775383	1.181289600568008	3.5695627668606735	10.692809459520893	2.7644023693105155	4.867719384784075	3.9787544167585067	20.460296704190885	15.291597511048463	38.66490434267719	10.15751386659641	2.775536665157356	1.045531722357786	0.37286781107086664	1.7052029727256985	0.4084092406887238	2.8004009309359033	32.642173336207335	7.472949374818313	0.20299718088139698	6.188993490903467	13.416688959956879	13.891047588025135	8.879202933447013	9.848651811569894	3.489573671213599	22.105280411385266	5.094555321252336	7.472128919531388	0.4942459815289028	15.012755078046265	11.688805522432343	23.709926815215276	0.7629557906679975	17.89984890214392	2
7590000	-7282.384927047156	-6915.78483633403	-366.60009071312635	-6915.78483633403	1.5223148514817741	0.9118683238814798	1.0	0.5973209798434935	0.9156865342105021	0.42561209952812845	0.6407903585013826	-106.20226714839252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93.81475628707697	88.89787388942865	17.09060190190023	2.6822229746808866	2.007550502640435	19.196122979114378	16.03925119702186	13.124827742607373	14.107025259614387	3.296474782236556	109.30058170897489	62.82768790414257	48.458990655365156	45.58029327261117	53.41075749489526	25.53073287962202	11.102112928064335	1.6900293143950378	1.237055534870221	5.5269904320246885	40.39368847687599	17.64836921828971	18.3885386872524	15.03034043998935	77.29183376382456	57.766298792977864	146.0624643989767	38.37152923935365	26.195714485370296	3.9496526002348027	2.8217154760488805	6.441659503134078	26.00105248837572	10.578933744476062	123.31069640233035	47.939248076435376	0.7668522400262242	125.8766865200381	50.683551062166025	52.4755117925096	21.229352401458225	122.35562232048477	38.587557925108385	83.50600597642119	19.245445395236494	35.88408898716524	7.069920799821316	7.334759458289828	44.156212707925235	89.56779798695172	1.8078747205670536	67.61935888538204	1
7600000	-7283.62545959773	-6917.717023368542	-365.9084362291878	-6917.717023368542	1.6744695165065238	0.8237655085959072	1.0	0.5114793528010959	0.8414264200862729	0.25660080606259056	0.5366550743810896	-108.19484002822435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93.25470991166382	60.82337431347921	3.8418948702241513	2.666210896043453	1.9955660193143543	19.08152779684325	13.560228689008978	13.046476399001289	14.022810487043486	3.2767958018021432	108.64808953141849	62.45262517116868	48.16970479942075	34.85763826133769	53.09191105402659	25.378321947943835	11.03583659424575	2.35881554805131	1.2296706788421459	5.493995932215651	40.152550091867326	17.543013668653014	18.278764544585254	14.940613748605278	42.15621879491832	57.421451057499546	145.1905146438629	38.14246254750186	26.03933380998914	3.9260743412226042	2.8048706683943907	6.403204699229489	25.845833887599493	10.515780635798775	122.57456797964939	47.6530649301179	0.762274358736526	25.53786318820394	50.38098523788803	52.16224849214543	21.102619440297776	121.62519540787487	38.35720160583305	83.00749979441697	19.130555772714498	35.6698715786504	7.027715461609036	7.290973111538869	43.892613164977256	89.03310469773352	3.461085440012907	67.21569129245412	1
7610000	-7293.922508006242	-6926.120574570169	-367.8019334360732	-6926.120574570169	1.7125280626613395	0.8237655085959072	1.0	0.3785054608304484	0.9307458967963557	0.11976967415517414	0.3557022193128636	-109.89825488987472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91.23377719750951	103.30415459013103	3.7586367588115217	2.608431156792182	1.952319896351692	88.31035357659016	11.941606006985944	9.873609065615952	13.718920672957982	10.001834876553025	106.29356525406673	61.09920770396742	47.12581401521782	34.10223468368225	51.941350615763604	24.828345640006965	10.79667780835173	2.042541464631268	1.2030223550753092	5.3749349633770525	39.282399918066545	14.463941717977491	17.88264349850117	14.616834122646424	41.24264690403583	78.75683808124799	142.04407559422538	37.31587319417407	25.475032643847054	3.8409919675613238	2.744086018502717	36.322906470531606	25.28572607880863	10.28789203776564	119.91824151004735	46.62037030334551	0.7457550302201335	24.98442944511978	49.2891735606546	51.03183486991143	20.645302335117307	118.98944289201788	37.525958619585275	81.20863545808906	18.715975468538378	34.89686600658586	6.875417094099372	7.1329696595621765	42.94141168744492	87.10365883814298	3.3860798901717133	65.75905291390902	1
7620000	-7291.798597015264	-6918.927420835219	-372.87117618004464	-6918.927420835219	1.7288755016484965	0.815497315454473	1.0	0.4715279542429343	0.8887314933872011	0.15011167571588752	0.4105428620232001	-114.56643385104361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90.70010891215915	96.783347141318	3.736650765290866	2.5931732443647904	1.9408998801740678	87.79378573933103	11.871754066204398	9.815853789202702	18.726915955906797	9.943329548451	105.67180534830166	139.9402276356452	46.85015347442058	33.90275504281572	1.6437681614032214	24.683113237570044	10.733523078706042	1.071728134822028	2.157528705074332	5.343494498958204	39.05261911042404	14.379335476592466	43.85513138062502	14.531333543331423	41.00139971102598	78.29615314602448	141.21319452588557	37.0975955049716	25.32601747196774	78.59978061325063	2.0459012273542974	36.11043709997047	25.13781824801584	10.227713429882535	119.21678461223259	46.34766633507373	0.7413927663690232	24.83828403678523	4.696622170179114	18.238927865153926	20.52453847510665	118.29341896410904	37.30645204419394	62.50399221559232	18.60649712790879	34.692738201973356	6.8351996202165015	7.091245642376813	42.6902276386233	86.59414951289324	3.366273152968066	65.37439799669721	1
7630000	-7234.883483228048	-6927.059826394499	-307.82365683354885	-6927.059826394499	1.2220590483660363	0.9823466360560406	1.0	0.3950600283770375	0.9370334551257291	0.16322521657884068	0.399627432197506	-105.45421397009576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.066370053520792	34.888820961291444	1.2798680930771793	0.8882070880460182	0.664792078394499	30.070903650391717	4.06628293426066	3.362101213152402	1.4927354337692351	3.405763885195015	36.19443734464869	47.931969974956395	9.759858549532716	11.612285218025628	0.5630192796549344	0.17407376554338225	3.6764189584824805	0.3670855882366783	1.9173299274376276	1.8302401118873841	13.37620352825164	7.541417579879819	15.021147786445749	4.977235315841546	14.043694890914226	26.81779874991364	48.367983348616036	12.706573827484949	8.674602932705042	26.921796455852395	0.7007568721168355	12.368454847485623	10.336437426297971	3.5031703271912993	40.83382910754139	15.87488450401941	0.2539399600647652	8.50754572002265	0.6792919705451513	6.247151069984915	7.030012588660842	40.51756025998027	12.77811083679398	21.408708052076665	16.179964774413037	11.882868235541173	2.3411751467352846	2.4288753774248395	14.622147926800544	29.66000730873221	1.2131094808497074	22.391872121768483	1
7640000	-7171.815940982947	-6911.34414180812	-260.47179917482686	-6911.34414180812	1.4793571088050104	0.802418565435571	1.0	0.4776275942082631	0.9035096832863293	0.2369696867471966	0.48184761953661315	-109.37169673269449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.436728389256826	33.47842311827171	0.38877305419455127	4.191224252085696	1.6950100149650122	16.734271259988322	20.25673601102898	1.0212727110071362	4.662814642208763	2.9830140821472293	7.07363485052762	14.559827267763286	4.791160682729335	0.7703870358640981	0.1710228781433225	0.05287669084923892	2.8306312902956705	5.265372732601466	1.2736038856989647	0.5559541971993882	9.82575272880945	1.4323147813623471	4.562827633591209	0.25035274274063485	4.265916295944334	8.146181300380318	14.692270799924312	3.8597520650606465	3.5039036747427508	8.177771669720515	0.4743048375569481	1.7785138462834635	1.733008751883682	4.956477973290595	12.403694210728261	0.4986119918822262	14.958492708432109	1.9962704745806332	6.123161618198652	0.4546392750945048	1.986013944474828	3.1255170112909827	0.014713139732007524	6.45059304964247	6.966421111196986	7.561162963783859	8.355497973971216	0.7377957961816735	10.437674348002194	9.009531287809972	0.17745098072517604	6.801760713468147	2
7650000	-7297.181825132907	-6903.873657499539	-393.3081676333674	-6903.873657499539	1.3413881926204534	0.9466376548342749	1.0	0.4728969238555032	0.8792088225564438	0.28411773967050824	0.5490682960468212	-118.08971878120173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	107.3903510250647	69.88432911123618	43.387476210776306	47.696301630198164	83.83108991969698	13.105104413196502	322.1921407910906	86.64793119106642	53.063019357606606	33.946820993512844	7.997622658423668	165.69142362192602	54.5236024935876	8.767035649854073	31.888599300418928	0.60173888206936	44.42133405574491	41.818432909203054	2.8965312509858783	31.796326825485664	111.81746375508801	16.29980018541202	50.2482300801519	2.84902434551492	48.546300112499495	29.26870219233794	167.19863637862287	49.03135875181161	39.8745656404626	93.06337259996927	5.397608249074371	2.077948470087307	19.721709740652457	56.40491995145758	141.1545421625273	5.6742246491377415	170.22825247287895	4.617657449185597	69.68182705249424	11.897732759966194	79.61555656721059	35.56851009503133	111.426217375236	73.40800999524185	79.2781542140775	86.04634056892831	95.08590513588491	0.35525910447643616	26.559206172299167	102.52883071962755	11.573288112856918	77.40431222322844	2
7660000	-7209.714956767278	-6913.066837179323	-296.6481195879552	-6913.066837179323	1.221486137805287	0.8457304410154546	1.0	0.44847780833117146	0.9733027942437199	0.2145603275152111	0.44922312553138843	-106.77583373160275	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	19.899373420010676	51.21240217761453	8.03967565641494	8.838098654424295	15.533855198305394	6.114606479898829	59.70202780227573	16.05581434816231	1.6383456609224474	1.807108813723826	5.826371886625314	2.950647521124738	10.103193777352411	1.6245269199490175	15.14445019284127	11.4127817673942	2.5563241658447917	7.74893278918206	10.68044508713402	5.891842002987442	20.71971499210085	9.419757843894693	9.310969603090129	0.5279226559271669	8.995602909176274	5.423474538308192	30.98181604638063	2.758472731848156	7.388735245451389	17.24459213901022	8.488748121121736	0.6695178551345943	14.623225520775824	10.451800875275042	4.382107802070055	12.657070176583916	31.543202254763592	13.201518047725894	12.912004513166625	2.204643385389464	5.201059076184316	6.590825503580396	20.647217251497622	0.28462673253976345	14.690198697524654	2.6696370927140007	17.61936631380468	0.493915373144436	4.92140640492254	17.31790943072307	8.347699918106109	14.342976799560107	3
7670000	-7216.917180547473	-6904.949681467698	-311.9674990797758	-6904.949681467698	1.5555994887124935	0.9657740691923026	1.0	0.5573791921369158	0.8868352691650532	0.34331447847026986	0.5550622538814001	-120.25102053737966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.69707890434396	68.46708973354676	7.9579453295999	3.4403744641290888	15.375939989245685	6.052446163077002	59.095104531694886	42.432087598798624	1.621690445957856	3.5087596039868	4.370194486855491	5.810245891822412	0.8737885119593779	1.6080121845589996	20.83428963962033	11.296760870086784	2.5303368973965967	8.711936965366089	10.571869031978734	2.4212796421176335	16.796110864842248	39.85192975385944	17.872102220149834	0.5225558609162808	8.508319186378198	27.200528581422518	0.97621511573671	1.7060324739702544	35.52203004079739	17.069285794383145	3.867004284719507	0.6627116212207929	14.474567657949065	41.41351572295375	4.337559847885343	12.528400000539236	3.610964574531245	13.067313083420595	12.780742706870218	1.4571726496878188	5.148185766831137	0.3062513555127028	6.908268392649224	32.73938631613616	14.540859993845908	1.0101756924463603	17.440250062273794	0.706183173663287	4.871376009287984	1.3287592933655925	10.184909829466669	14.19716790982049	1
7680000	-7291.7387903842255	-6905.13080001867	-386.6079903655553	-6905.13080001867	2.0147111829704185	0.9657740691923026	1.0	0.6109619663566094	0.8043041700668296	0.53619820550047	0.7149004177009262	-123.63473230269895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.63663476419678	30.640597513950503	34.194598884723554	14.78298982233077	66.06907670654626	26.00683470995995	253.92652397295538	182.32698959183756	6.96826278869465	20.427708208693005	19.9313448870931	24.96612121139935	15.28038776345333	6.909488489223836	89.52313037702004	48.541198845943796	10.87263755480495	37.43443536004624	45.42640167000482	2.383207503253375	72.17142742993741	171.24027575895855	76.79486869200777	2.2453770814974927	36.55950747478023	116.87830536289515	4.194711439353291	2.2821728275161077	152.63507331448804	73.34523634092207	42.156904390280374	29.89785338924504	43.08652896900608	9.9083362315961	18.638117377513954	53.83344505928499	8.388267498434487	56.1491077007855	54.9177397191614	6.261344128179624	22.121306441506377	1.3159354363378444	29.68422838945678	140.67829526903392	62.48081060309115	3.7500824350201234	74.93923753290109	3.0344076721335367	20.931878990759902	5.709563105690442	43.7636716352261	61.00399561299685	1
7690000	-7189.65596380203	-6913.855671468624	-275.8002923334058	-6913.855671468624	1.782930781111569	0.9657740691923026	1.0	0.5432274090767107	0.807315998444498	0.18940199088426954	0.48419949116565975	-117.80874738531537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9.640495966472523	42.43326138520378	3.8949196591022037	2.101536196928704	1.736913017116027	2.962296242290414	28.923380956271355	2.167417098966829	0.7937166865730456	0.6043719356694083	2.2702704393402526	19.100039574551623	1.7405053616572121	2.457019862783482	10.197089944681297	5.529062361539209	1.238442652924983	4.460867279981578	5.174272858215028	0.602129684209833	1.0706747478799492	19.50504284995775	0.02982955268742294	0.25575861750287104	5.257859851167243	13.312968250195357	4.354275597357561	16.315992749725094	17.38582604010891	8.354354554320553	0.46868315265391014	10.217201799382488	4.907750761738904	1.7575028357374114	6.022274461302732	6.131873170539826	1.5758115121027654	6.395637631606753	6.255379242397825	1.4881292381124773	5.066615534087556	3.387622837073923	8.38900063064738	3.1751885685630485	7.116847264535134	3.375294361761681	1.6154213488038776	4.890941013846143	11.102940359309905	3.0005508379574732	4.984880377780563	6.948631349584169	3
7700000	-7269.292409592222	-6906.728359899062	-362.5640496931599	-6906.728359899062	1.5064053905558699	0.7648210881317429	1.0	0.5707464263980188	0.8173496874764579	0.3102797288130125	0.5819811489626792	-113.50190185638304	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.35906777686141	98.67749846047643	24.386060686792778	13.157701241418659	10.8747984426552	18.54691296852157	230.244973089625	13.57018103967277	2.439179173586282	3.7839678326062947	12.822355878641105	119.58519429192094	10.89370943384406	20.238835314078692	14.487988546629174	35.328885248240745	19.67625934313834	27.929454193269265	25.364529978371365	3.279054716728728	26.335343457979562	4.763535760951383	2.067202866757798	9.988737096197928	3.7439391953152295	83.35238723394946	27.262084524911135	102.15429949376168	108.85251712787462	52.30654673056988	1.1779866432844979	63.96981836241046	30.727388081479788	11.003711131587764	37.70541200834489	8.53742864339205	9.86614321434874	40.043035817341725	39.16487916959482	55.15625193581662	31.722039144547107	21.20987936061611	52.52346553604272	19.8798301125516	20.17090829301892	21.1326908757555	10.11414008363716	30.622142385003183	9.1337877846353	26.31007344943735	117.97308280281378	43.50532504184418	3
7710000	-7180.57084507834	-6924.091849339567	-256.47899573877385	-6924.091849339567	1.5846326760662262	0.7648210881317429	1.0	0.5491118153720931	0.8397959883778136	0.293045151601414	0.5790616273087051	-107.1587105403797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.444002997246486	32.59272268109659	4.219549775775909	1.9112917512078604	7.581949721472687	3.2091949356972203	10.094406379841441	2.3480649498342796	0.4220541426175253	0.9236219644464123	6.980108070336769	3.35285677085876	9.228850738800993	0.15202123220572547	2.5068743003859555	4.1453313655352275	0.7293259308680048	4.832667469025821	5.168006016891476	0.73597531852195	0.7181079833472872	3.187223435750473	1.5381013225442086	2.031384847547588	0.18098425723386177	14.422565062092225	4.717191682647361	4.120072030270926	18.834883589391012	7.950283754479381	2.1932264537488955	11.068775567909679	5.316797376773834	1.9039855364232894	6.524213354046011	1.4772416742749268	1.7071507744760501	8.301846708307899	6.776746734164259	9.543753436751729	0.36739863578357806	3.6699712532410755	9.088199200029573	4.445976829928206	3.4901968242496912	3.656615235712483	1.7500619747571926	5.298586585753796	2.498359703487014	1.188416809430371	2.3022318820037078	3.02720174635929	1
7720000	-7163.851065540138	-6905.693446022947	-258.15761951719116	-6905.693446022947	2.1727994808724453	0.8663110343408214	1.0	0.5037514068057234	0.8022822034532454	0.19016498045513208	0.4718811462602414	-128.9225122965609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.597807301431673	32.775430832186494	2.665623164480946	1.207423501755984	1.009701967463388	13.462673356171994	2.2018135708117086	3.4785571776784026	6.499391509766624	0.5834812324732029	4.820775499917797	2.118105757845798	5.830157153759693	0.09603662466240322	2.3897928944705047	3.3082086579516092	0.4607382775620635	0.7951117234421012	3.2647929956625847	0.4649389062314361	0.4536515450057076	0.34905793922452455	1.4987069709182117	6.48564630388452	0.11433348440598681	2.1024750507992827	0.39876600361637154	2.6027799236473514	11.898592187350246	5.022445916339458	1.385530578079367	6.99249591168414	3.3587892077357377	1.3760561239980462	4.121552101696214	0.514374553284922	1.0784611846101897	0.7103705304746365	3.102503029658947	5.54026472036257	5.77789669763784	3.3419510255466185	5.741303124350821	2.8086643022057785	2.2048678171137426	2.3099995956598964	0.7364477692961588	3.347284874580283	0.26000486952155594	9.732314939541347	1.4543927577077047	1.9123791701612682	1
7730000	-7199.154020599023	-6898.982951135755	-300.1710694632683	-6898.982951135755	1.790142172320812	0.8663110343408214	1.0	0.5164270494509011	0.7564713957117178	0.25651272486850046	0.5643315535807168	-120.67468191799406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	17.81118813857152	23.255878966135032	7.19601429990267	3.259514285608515	3.261521448165127	24.917652822737562	5.9439316676129	15.462160073920595	1.070470212975957	2.7966312626324457	13.013981081899795	5.717957258648174	15.738869172568858	0.25925679728237466	4.399977426202053	0.5393558965769943	16.609438439567533	2.146453185187465	22.245264281521045	1.2551312812717101	2.233413455225929	2.7024983321230107	4.045851993558615	1.9996578728507253	7.711628498881362	0.9442823432119346	1.076493445350595	7.026365091523722	32.12098419228552	2.3737458266609974	3.7403253339272977	18.876674408810533	9.067258827611338	27.30741308973827	11.12638435049579	1.490126491016168	25.977089056710632	0.8604459689518504	8.375398467571626	14.956286651544923	15.829417722670035	9.021803115254166	15.499002234604749	7.5821626821113295	5.952176794065031	0.09668117069047942	0.30449284601533516	0.4618627363020532	0.6236818428061263	26.272985022522118	3.926223039173448	19.66035638308017	2
