#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Lys" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Lys" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Lys" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Lys">
#                            <taxonset id="TaxonSet.Lys" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Lys"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Lys" name="distribution">
#            <parameter id="gammaShape.s:Lys" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Lys" name="distribution">
#            <parameter id="ucldStdev.c:Lys" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Lys" id="treeLikelihood.Lys" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Lys">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Lys" shape="@gammaShape.s:Lys" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Lys" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Lys" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Lys" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Lys" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Lys">
#                <LogNormal S="@ucldStdev.c:Lys" id="LogNormalDistributionModel.c:Lys" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="94" id="rateCategories.c:Lys" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Lys" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Lys	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	indicators.alltrees47	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	popSizes.alltrees48	sum(indicators.alltrees)
4670000	-6349.432751347596	-6043.53321868174	-305.89953266585616	-6043.53321868174	1.6002238544397303	1.0317233028390203	1.0	0.36233970659646975	1.1248359495764104	0.12205340139668817	0.32645238136959004	-88.44763546245572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.96217506490637	19.184466446386544	7.9749253027544	173.93888994122764	73.20337394490616	7.627469823457026	5.296790471205029	17.54782257307883	23.69315763476207	49.904139840693986	22.568408493766846	18.00966021709131	14.422955875799301	4.066734713122586	10.533510684553924	2.9142415183246966	17.76434755253977	7.865512456355576	8.396610989602154	1.770228078375386	38.58046680742334	29.771655400748585	21.5578299005259	5.422221564537565	7.704453245940971	1.0272643116051317	26.110690303658128	57.71317477154818	11.653122820005342	0.857211336469717	14.140361124944583	8.87015069620154	18.9436087744434	2.036775980380074	21.102279929431393	20.468758410451265	79.93309636743406	62.96907513202272	9.840059683358591	0.269226422446218	84.352975406428	13.463462620729088	31.141625200831893	1.6785568494819194	21.220040127183253	23.892994410240444	32.39067048477758	23.399737193087716	4.33463110415871	1
4680000	-6250.407922129209	-6039.66772431575	-210.74019781345845	-6039.66772431575	2.3681341959901094	1.0317233028390203	1.0	0.2870893067861092	1.0709717607336056	0.09032188264462657	0.28855731876385954	-89.20327508011567	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6.314816083158712	21.28350854530418	1.0079662564409864	21.984473219204425	9.252316227791136	0.9640506853915214	0.669471607535788	2.7698480162778707	2.994624087090683	0.3470526264625385	2.852464864521841	6.504171009152531	1.8229453303997496	0.47424353372729355	10.870100893160386	4.215598815836733	2.2452702966967903	0.9941373548520163	4.1126572146059726	0.21321934078668822	4.8762599301328935	3.7628971937804994	2.7247358786319458	0.6853250863820447	1.9231009857240688	0.1298379261541704	3.300180723871886	0.8605452760675277	0.7422502817953182	3.138964682171654	0.43082852572858155	1.1211155279698573	2.394319406761518	0.22374513919617706	2.6671580353852713	6.167170498369087	10.102898880243014	0.9743968695764721	8.428094718876514	0.03402804902440741	1.4508778472866923	6.724922918467824	3.936050330443765	0.3212048488193943	2.682041974880566	3.0198818442271187	4.093919583281676	2.95753810911223	0.906327104993528	2
4690000	-6275.931097486284	-6049.8264449729695	-226.1046525133139	-6049.8264449729695	2.6829074175467267	1.1402118671941612	1.0	0.27926045028675955	1.0880206416611193	0.10412951535664478	0.30014614758093894	-89.29173614127758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.688063368117016	28.535831553130677	10.158311950047828	9.533332993584713	4.381004956460068	6.856180188255862	0.9210738163757707	3.810818045778787	7.49101665715052	0.47748266474765605	3.9357551130952713	7.9303807856187145	2.5080484274696144	0.6769625406186044	0.3326246927400767	4.923007565813379	4.090450909889476	2.8213077372181434	8.35111099610991	17.733190729346525	5.757862211751282	5.177077025958572	2.304350676549781	0.5494923915652916	2.6595397056136756	0.17863388500272473	4.540461492093877	1.264634900088679	3.8743752135601217	4.810008880358074	0.5927433963286614	8.616151942931173	1.3387039650741257	1.2400235361146241	3.6695349031635955	8.484929313255785	2.29523037691815	1.7657714864524108	11.59555876621263	5.403198236146335	5.731095077186095	3.2622956677319377	1.1220503644956454	0.549113061023528	3.690012555687349	9.327708539408295	5.106631062892986	7.896997294637392	0.6060976186397251	2
4700000	-6271.903711311753	-6031.559850840979	-240.34386047077348	-6031.559850840979	3.023040404082216	0.8871298726884252	1.0	0.2359995121071968	1.0087492976622905	0.0637154061628962	0.2557514288211957	-95.09886106026876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.169633006602194	27.032433673450377	26.40495771975003	12.66436284132993	5.632350443407253	4.253036781393148	1.1841599289736315	2.55566084040118	3.1623623966606025	2.274164675314346	5.059923984723428	0.21467017091930438	13.452726578677892	2.5913860483976463	5.387471287438749	6.329165139454916	2.5416667605760734	3.6271572487671433	1.0930852569945462	22.79831811652748	7.402479135207245	6.655804403899229	2.9625418559941927	1.0067338640132064	1.5861176933776597	0.22965704248269714	5.8373525144176845	8.619516792099644	1.0367482823127974	6.183890664202345	0.5978709584068742	11.077181536778072	1.721077685647906	1.594211187360544	11.102079448894713	10.908477816106073	2.911855007808104	2.2701284096953454	1.9812879493814701	6.946512565867146	7.368066509854098	2.8192323996888313	4.087410915047877	0.7059561044723444	4.743990034422916	2.4621107783481926	6.565236975820048	10.152614903676431	0.7792171488095992	1
4710000	-6293.250019248445	-6050.6812878718965	-242.5687313765484	-6050.6812878718965	2.6681366755298135	0.9629619913714726	1.0	0.19929872565177162	1.00100138630798	0.03987261789816187	0.20284590623824594	-90.28226627943314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.929442525409147	25.89011980342794	7.828882901110771	3.521660494264863	15.537360761223914	0.09373250648249234	6.965987295511799	1.9611713690236012	8.05199222560261	6.884830267853518	5.85713033765307	0.2484921066950283	15.572244406441001	23.985845396712396	3.7812622964814957	2.4163987316531457	0.2284489849249705	11.859284025849053	6.465740007101979	2.1374588629943263	2.989688061496592	7.704446551620261	0.35125481490177046	6.903920111806283	9.761800737996051	20.209987784744794	1.7402962149449774	10.181647304165038	11.67632728898934	7.158181372562436	3.353284391657337	12.822425046430727	1.234699064561382	0.4975126740612682	12.851245700030056	9.886597956960083	3.3706265858086937	2.6277940180402726	2.2934458681562484	1.0484618546020588	1.0281653246379634	3.102217470176652	6.133814498952501	6.577812187016446	12.634034741433931	2.850023790488632	1.4657174506484718	11.75219013929163	0.9019851712578036	1
4720000	-6312.135693068677	-6070.236095807008	-241.89959726166933	-6070.236095807008	3.755723999535466	0.9306472278197513	1.0	0.15423586348107132	0.981170605150521	0.028179939089334104	0.16739419116677232	-96.84503357788465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.558611160767173	28.159078837486476	6.998833329378578	0.09213275759662842	13.890027443226181	0.08379461012538383	4.055217599839	1.753240112992104	1.9928132921519506	6.644113957014362	10.101665992441626	3.702961332606342	2.4900001495577486	2.5294022436821346	5.13544343027727	14.216813812403332	0.20422790709115576	10.601915158406953	3.634101534020488	1.9108368996524185	2.6727093397039834	0.29272189336304544	0.31401337032265714	4.473240422030556	8.726815463052292	6.0323125081196105	5.447884217428548	3.8993627214361437	10.438356228743258	0.22015326747613256	2.997755728328305	11.462940104224238	1.5386004225266845	0.7876161788088585	4.42326360201	1.8600676960800033	8.35725274008811	6.975253729199423	0.5107624316058449	0.937299722739478	0.9191551123042794	3.859030092725678	5.483482879198956	11.542689741047235	11.294523695114798	19.36759691311105	12.50886593973519	4.370471096488994	3.0804884879971253	1
4730000	-6241.583644046269	-6047.047186570299	-194.53645747596937	-6047.047186570299	2.076189078594001	0.9306472278197513	1.0	0.21529817062630466	1.0761707465758252	0.056948301282382624	0.23044603065607153	-83.94032253134033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.401723271564436	19.216169875982622	7.682141774375946	1.1056607588720322	0.24577176287833247	11.108599451411418	0.29195369007111627	1.0968884232305407	0.931307904243545	0.2158769692457772	5.6030728417229945	3.384321593914973	2.612896309598758	7.620434332095765	0.6595005766817521	0.5412911558392046	2.5721823892535407	0.1573097853480368	1.6983364657318882	0.3451400411602261	0.09281759883649668	1.2203882170421323	0.1467488876009301	2.0904939660052886	4.078330996497431	1.1504574075760285	2.310269665842178	1.8223018374514142	3.4597648570869177	5.610839600630808	3.517627338746904	0.33698041231688614	0.7190391295635236	0.41753841926327806	2.067138136486589	0.8692714739556744	6.249306007164202	3.2597679660661165	0.2386962650331953	3.8594364065471867	0.28302822215604556	4.483824057085222	2.562613852634192	5.394282662807786	0.5700719540805073	9.051121930196299	3.1675836374426845	2.0424664435236024	2.937578500599132	1
4740000	-6311.60853982568	-6049.128382549405	-262.48015727627546	-6049.128382549405	2.7861928003458574	0.9617823371710829	1.0	0.20168103234353932	1.0626361697428728	0.0485246363351245	0.21982835559590777	-85.4557203091197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.979722745028784	23.39431760370249	1.8636555335112992	4.703642969399817	1.0455491119346707	47.25761070042408	1.2420138009549067	4.666324167466924	3.961920363901264	0.91837227693975	23.836293336386465	14.397400236620449	5.070993650996088	32.418444882227874	2.8056121427234957	2.3027319357510554	10.942440992089798	0.9802448017364325	3.3728214652655053	1.4682763361501847	0.3948596734582942	5.191710396672381	0.6242912827398702	6.688353822438429	17.34981798407182	4.894214480632778	29.214987782970727	6.615819188697013	14.718346938906707	23.86933426746646	14.964502419118983	1.4335640787657031	3.0588978756424074	0.5493227155616044	8.79390869617425	5.524795929787518	26.58546396655469	13.86753084291764	1.0154489067612196	16.418608306241254	1.2040435518794537	8.473797228825985	10.901735034465906	22.948069304508795	2.425169671028487	38.504799677959525	13.475365193789605	8.688951697187571	2.1709074497778125	1
4750000	-6244.194173133573	-6044.494102924785	-199.70007020878813	-6044.494102924785	2.471099086107696	1.0613210056923006	1.0	0.2205803153196251	0.9403902722219959	0.042156073473019334	0.2104407924227144	-96.91437593878858	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5.1936654755175	20.124498943843598	0.4212062743336922	0.34577927131239083	0.23630538914085944	2.3748899044072425	0.28070853028595505	1.5829790979824925	2.351599515325807	0.2075620511760184	5.724278586219239	5.501604809248262	0.16786315822997178	2.029595882411153	0.6340986392670009	0.52044228238868	2.362130745887639	0.2215459098798467	0.8252347040187704	0.3318463064238764	0.0892425498979574	2.018859017306113	0.299367384394219	1.5116401847432512	3.974850152081923	1.651162044947235	6.602902702509986	3.199861168199986	0.5071968741422016	1.5225827288299583	3.3821391334797446	0.32400096143188517	0.6913439498870637	0.17431826917640017	1.987518321997759	1.24866353690122	6.0086019263909405	4.220171397676926	0.2674568239185132	3.3354658976219245	0.7290190296131281	1.9151696738121056	2.4639098347691686	0.20724192891357954	0.5481145326445502	1.1352053014851604	0.0684556946893054	1.9637969069006607	0.4906485251173839	2
4760000	-6315.589817054532	-6055.400824169142	-260.18899288539075	-6055.400824169142	2.2860439886375525	1.0957056768391078	1.0	0.11490219128523094	0.9536729235819109	0.0121994272950269	0.11369152942222262	-90.28916094018292	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.26227286773424	49.21965043934252	11.107488352126882	8.785055323430312	0.8309109466039494	3.9190213808537515	5.48193731296402	1.0769965831083699	8.26883291327737	5.781581169754966	7.776703202612414	4.376089549423723	3.534476022996376	7.136584747428146	0.4580053118420112	4.799416405996504	8.305863447311534	19.05648860691659	2.2776978082649175	32.7650584680414	1.2487824100762512	7.098831149084813	4.787406703857074	19.109173101716912	13.976602541664873	3.8521775569043393	15.982554275894088	12.161255340977354	6.577368552014334	6.705019774639394	0.8140845165850711	0.5264578492588161	13.17496999796222	9.703717454368569	0.7320508602590103	1.959357162996155	10.374530750311711	6.921561444255594	29.340756922153158	11.728361915208694	3.5995592289103007	9.092500874353728	8.66374508257389	18.961282441761554	2.4847992876380824	13.911116562510234	0.24070795118775615	8.358929096100782	3.9265800160610524	3
4770000	-6362.048648619051	-6075.520097326348	-286.5285512927034	-6075.520097326348	4.25735062459435	0.8348049253102985	1.0	0.008906263809078375	1.0000308174742312	7.150185920941663E-5	0.008456918512847404	-90.52453730252348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.2822737506147	20.067640801055767	15.460745634087568	28.813929859200474	17.822587223165073	7.786052021261322	10.891149842804131	2.1397054539609797	9.620462376941074	3.1948106260071354	0.9961621907425493	28.20704963032503	7.0220627826622195	20.05846695863387	0.9099346080217235	8.56945993759535	23.548141943575928	6.4917221735341935	21.665760672851395	0.479090206299341	2.4809981531592524	12.014367394746902	12.102760756047664	6.802017989511424	27.767787897648354	7.653251140635154	31.753079897113164	24.161176356752637	13.06748004978617	20.313196908106864	1.617369179663396	0.5630012343570279	22.525899149398118	53.93045316867662	9.34647101904503	2.3629288921257006	20.611430321032124	11.030911322959843	6.343470736822241	12.940708035565079	7.151365784026778	18.064378305499226	17.212554705984278	37.67101965879621	7.757094702863106	27.637684693095224	48.49435699757581	16.60696649991161	23.00943851483067	1
4780000	-6279.449406790905	-6040.029382661981	-239.42002412892458	-6040.029382661981	2.458425656836379	1.000454991383344	1.0	0.21206366181724118	0.9814323287588563	0.05328346721658553	0.23471005552323498	-90.62590366713215	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.543271366972114	18.293997405398322	4.9188643362512146	9.167204177991097	4.395289309875081	2.477146608190687	3.465039126212806	0.6807511808722684	8.461158578257805	1.0164348098900948	8.264602206765227	8.974124129664725	2.2340820427444155	2.419174567141949	0.28949735010519295	9.25259480019326	6.155106120627393	7.048515151081817	6.893001153610416	0.1524234202791178	0.7893340737055847	3.8223928327456482	12.538650694677436	8.4604556401066	8.834372210690038	3.9462046366434613	10.10230010690315	7.686922190937424	3.0627568027639844	6.462680532447165	0.5536597233394245	2.0961620304357127	14.015179979597216	17.15807173907529	2.9735967496951394	0.7517701236186621	6.55756403505665	3.5095044952570964	7.095986664941258	4.117109792016647	2.275220027744315	5.7472148049290555	5.476205577845384	11.985103402860984	2.467933784688279	8.792979639590657	12.207176617300101	0.11452951381271247	4.996683834253764	3
4790000	-6348.822408130156	-6059.630375353791	-289.1920327763649	-6059.630375353791	2.572456233200519	0.9444736192313199	1.0	0.21127213045191623	1.001756451265017	0.062444478378256035	0.24737128298872402	-92.03243478251152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.688166445162217	20.474250930986326	39.95141837167909	16.929116591318873	31.257766395219402	6.800172285129743	18.52397100909344	1.8687732481922574	23.32591383410656	2.790279671377315	20.214773090136127	23.579996931924327	6.132920328390652	2.2941795194474532	0.79471753924235	26.119211606535604	16.896772243970805	19.349326044417147	38.989459938029995	0.4184271995688641	3.9745355071946826	3.343602501381871	34.42064537679745	23.225333443402633	24.25179553968099	10.270535185401965	18.73246314440071	31.784083849945915	8.407767976825768	39.0397994945382	0.6080950794517643	19.84982052713985	3.8856466061336237	0.13207345581644048	10.459442527493012	21.17759792869565	34.30191628714233	46.06801952001174	8.842089692302263	11.30213924760674	37.03011569138576	6.090019152161331	22.090150053650763	21.03079127678092	6.77488157894315	24.138166167132105	35.14802707059038	0.4212656950206308	0.3126597737803064	1
4800000	-6333.724955865653	-6058.746378776621	-274.9785770890324	-6058.746378776621	3.413664596963195	1.067902285301327	1.0	0.17862488749511696	1.0489720158913631	0.0349803205563817	0.18772309023410738	-95.07522595998371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	20.986012917397556	15.839504065969612	18.741112902897093	24.798875813450884	4.145136560055465	5.440744920503836	13.356602572682345	4.451812530010088	14.081660137696604	5.023211475878832	2.011206931681895	15.616243403098721	17.597029988253865	12.120858576434928	0.5263148492066999	11.694796077240541	10.80617274439369	19.827966710910854	14.130875452726086	0.2771103411848959	3.6202732383524645	2.214356119533551	22.79564233395119	15.381361635347162	1.5754460743165257	24.260009364892973	10.762584315030118	21.049535806905133	0.938299544860038	54.71019125892699	13.68831279883592	13.14587231518966	1.4159827070655466	14.573827687497149	12.562179789062547	14.025214884558565	9.848983473201129	30.509308716203318	0.6783766112290316	7.485028856275518	0.5037781552727446	4.033216021369645	4.039356070304431	13.0214058843899	23.14391858432272	15.98590022121836	1.7807912727201212	18.180051823515747	19.378230883555368	2
4810000	-6348.125882307893	-6041.232887078573	-306.89299522932026	-6041.232887078573	4.052505348118667	1.067902285301327	1.0	0.31672441172551563	1.0030154252988992	0.09081924248446205	0.3098863405236235	-99.41504312943582	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	37.10554321787612	72.7776516848823	12.798202766217793	43.847097677516054	7.329050276416672	9.261459781667796	23.615919610618416	6.521363811760595	24.897899895295602	7.088280300700927	3.306499526505103	27.61120927425834	31.113454437746864	21.430990418042867	0.9305816431314262	29.397579461895226	19.10648351190753	35.057992130767666	24.984917901335894	3.4163947736130664	2.8492860295650573	3.9152213913394354	40.3051639742612	27.195912875714168	5.850617186807822	42.89432344763589	19.029414449007614	37.217858564827694	0.9358858048033328	37.65143566795069	24.202419208269443	23.24332569735407	2.503621012656092	25.768105415583886	22.211294108533014	24.798098575816717	17.41406923532626	53.94376137918594	0.9502544278055494	13.23434150196943	0.7544250298043085	7.131162645187214	7.142018916552636	23.02325557038933	40.92095409651008	0.32700323854154556	3.148631795473383	52.204484647751634	34.262810490298335	2
4820000	-6290.763560860299	-6050.990644951911	-239.77291590838746	-6050.990644951911	2.507463001847579	1.0585266160778675	1.0	0.41090189188902354	0.9536452793015828	0.1645874366729789	0.4348616316751911	-94.86180605133242	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9.584738844949594	77.66791914688885	1.4611141285694949	11.326150863235977	8.427542414530873	2.891019593667258	0.5258463173272755	3.773201581370151	6.431380532090909	1.83097482613564	5.7244201789941895	7.13225591478524	8.036921427049009	5.535842586629987	0.24037869411979837	7.59369348567234	7.824687174795794	9.055835593853345	2.3753270436678826	13.06641289300685	0.735999533212266	0.9744305499626473	0.5633771117844601	4.087550935945007	3.769197227788577	11.080039598458695	4.027160733543746	7.2782317680381805	5.6766942677237	9.725748411651583	6.251730803808786	6.003987204529502	0.8287625599119577	6.6561634601947155	3.4719400940893235	0.127362822293113	4.498231028944012	6.712640575879036	0.4738515476736553	3.4185648849400017	0.19487565095891088	4.580008143135222	1.8448560566516108	5.947140854588024	0.01880625382527129	0.08446825921587657	0.8133235862176525	1.1793996598639334	8.850432096229152	2
4830000	-6306.00096392625	-6056.0053196608305	-249.9956442654196	-6056.0053196608305	4.573853323105495	0.9617680275068509	1.0	0.29017679840569366	0.9867623793938874	0.09589296839460663	0.3053535008161813	-84.33989825591543	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	15.506024477090097	55.26254452879112	2.363765127868741	2.712381194318829	13.633932136845614	4.677041420567504	0.7443646246068936	6.104220159169953	13.313701678561504	2.9621193576865092	2.910246256751877	5.1150309922400305	12.425348184243427	3.4607170790952644	3.164992095121697	5.129519713184841	0.9788715151418631	14.650373959096875	0.42094754499601433	21.13861644268884	2.5337631086589125	27.15112938314226	4.919042374954614	6.612769099860557	6.097741985308854	2.2119720206968374	6.5150708764912455	11.77459728123956	0.3485669058938135	20.931147604735685	10.113941802297168	2.5934013851563327	33.895966412681815	39.30376551177243	4.343749922514755	0.5213849021656816	7.277160240538495	10.859593647701093	0.2042575766794564	5.530495054680764	0.13617138799795891	8.96933958454046	2.599458951557115	7.244161473503478	0.030424431677727088	0.13665128660534326	0.29302875776375176	15.71281567635813	2.743872856949245	3
