#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Pro" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Pro" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Pro" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Pro">
#                            <taxonset id="TaxonSet.Pro" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Pro"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Pro" name="distribution">
#            <parameter id="gammaShape.s:Pro" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Pro" name="distribution">
#            <parameter id="ucldStdev.c:Pro" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Pro" id="treeLikelihood.Pro" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Pro">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Pro" shape="@gammaShape.s:Pro" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Pro" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Pro" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Pro" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Pro" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Pro">
#                <LogNormal S="@ucldStdev.c:Pro" id="LogNormalDistributionModel.c:Pro" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="104" id="rateCategories.c:Pro" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Pro" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Pro	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	indicators.alltrees47	indicators.alltrees48	indicators.alltrees49	indicators.alltrees50	indicators.alltrees51	indicators.alltrees52	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	popSizes.alltrees48	popSizes.alltrees49	popSizes.alltrees50	popSizes.alltrees51	popSizes.alltrees52	popSizes.alltrees53	sum(indicators.alltrees)
7590000	-6796.755599697994	-6513.111296082189	-283.6443036158039	-6513.111296082189	1.5548706391381923	0.8272336341244294	1.0	0.4520085814631131	0.9389457115310218	0.20826941130845167	0.471444038256805	-93.95675669870721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.01201282115434	33.79794625301608	23.622890170817573	8.960680964350317	7.697506130426002	11.883915701289007	2.505918294118227	25.44928975412514	13.883020659178028	1.0053763097033594	26.708406099858585	19.527765753056368	13.309515148761184	10.718501258746084	6.215697185440776	2.5771287897458315	4.248188796045102	3.990213647258349	21.757507583546122	10.17328547062352	6.534658819139173	19.702887220972038	6.856384961346706	1.4753264734733214	7.759956575557056	0.7643550665969577	1.650381659474531	0.05767968041743057	34.50548013750816	11.23154199137448	7.015725515225651	5.982037621718764	37.805826186410016	1.5117969295527478	1.3867248381748978	7.424545818431363	5.2663119362226976	9.318988207669625	15.598064069683998	4.328540914135489	9.883554905672844	1.4673537382233373	3.6430198185195484	6.95266574038495	22.555696183851357	4.263621963947321	14.941683555429469	9.073378403559506	14.029177967663763	0.7712945062448707	5.645429200091247	6.504310054874095	0.9343193831795606	2.3868168523006106	2
7600000	-6800.562570322269	-6492.4083516706005	-308.1542186516679	-6492.4083516706005	1.6417141484196442	0.8885360863312075	1.0	0.6072057804793496	0.9458275791424846	0.3360188933193734	0.6085476354247574	-101.68628130772247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.309079598783168	34.07857357198267	34.504555600106556	13.08833560641921	1.8866545924685143	18.428316549891164	3.66024633241285	37.17226922509298	20.278105463310347	1.4684935893256508	11.088859335860324	28.523050071348262	19.440419954549395	15.655879528623158	9.078900489213273	46.97108685361117	6.205077594356641	5.828268584096145	31.779901811659858	9.26256617465406	15.74698059196646	28.778839620500587	10.014715151441361	2.7045211523381854	0.6779505578349482	1.1672724460841155	2.4106146758063787	0.08424929064853418	2.974426328031097	3.160078399248833	10.247454454757415	8.737607812930062	55.220729649262964	16.296069416482585	17.65618598322808	10.844594041844855	7.692189723481749	13.611693760719266	22.78316772650045	6.322443170972719	3.4646484600258325	1.510924254484736	5.3211431358082395	10.155346779050188	32.945768593389474	1.2109500112098184	21.824431611437785	13.25294607656341	1.0170936912838837	1.1265841724845052	8.24594384143775	9.500460202197525	1.3647049481270428	3.48628191520849	1
7610000	-6725.001965677956	-6507.15451821958	-217.84744745837634	-6507.15451821958	1.495449606760864	0.8885360863312075	1.0	0.4315057653935012	0.8974707586741996	0.15876846864578267	0.42878547081196616	-105.52555013887158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4.186021860979301	25.9690310972331	5.489999127605446	2.08247722108981	0.3780931728845104	2.5157232691405076	0.5823795966149332	3.1524220028067793	1.5941390689558173	0.23365113342503435	1.0133392490353021	3.3517859979295244	10.263422890560657	0.4130678003471062	1.1403941156152364	0.8450502045708873	1.32662059895573	0.9273323155635502	1.217116407696906	10.771165387285006	2.5054926286907113	4.578983895377492	1.593435315667718	0.43031473695842226	0.060565816856986775	1.8632005811046166	1.1574373465079046	0.013404854058181297	0.4732591874322523	2.245420942922246	0.6834374602725998	0.3591647732503026	8.78613714414144	7.157744064718638	0.8422933869829554	0.5844323924472942	3.770812204041537	2.165748422835809	3.625016139671419	0.4993877612567013	0.8521806617017171	0.4364165044627963	1.0379811142795743	1.3396547267802077	0.013297657764677784	0.1597664707395214	3.472472211956503	0.23478291081335229	0.16182916663399313	3.0174963401825834	1.3120071743696633	1.4905667848236719	0.1829182576161939	0.5547002226286359	2
7620000	-6818.3936553972935	-6516.2847097697895	-302.1089456275037	-6516.2847097697895	1.0706836028826425	0.6829811894209603	1.0	0.401910336254434	1.0656039615470143	0.19349230160172806	0.4237367787411369	-82.390423769224	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.5667883726495	38.31040756739957	34.27519003893158	17.693893886172123	4.629596528202833	22.804828593269352	10.825469182774974	25.107307105373575	13.544699188183342	1.9852310120553818	7.6440004969487765	3.6938890000231166	21.771862568813876	47.13195306422586	26.00215007318926	31.044376107453118	11.27171229889793	29.64087361673424	10.341303303014293	3.086300281154902	2.9883771105988717	15.834369522018605	13.538719705730635	16.06590096549759	0.5146011326049659	2.4813349216104044	9.834236543670837	0.9146255980652428	4.021075360766782	19.078355091472737	5.806867790645015	4.178393704320712	74.6519465967736	30.89528887822138	34.57975416626143	2.3153954434667416	1.3552420067895463	7.741013191128091	30.800169270250684	3.2081087672140467	7.097550784840794	3.7080392726206277	8.81926942869615	13.523633075227476	9.137184300373589	10.467458886559426	1.2800414279459358	11.231015201917026	0.6594443021886193	25.638340484301867	11.14754845147581	6.520341024571059	29.387091717724843	1.6461873731156131	3
7630000	-6771.278567180203	-6496.820253447869	-274.4583137323341	-6496.820253447869	1.353301447550909	0.7949559415860354	1.0	0.3910838039551989	0.9818279842178778	0.1550360421254525	0.38899510881291044	-94.54461761187285	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.746363840916194	59.73446557447518	28.882577085546366	17.732397557912932	2.0496456021253544	8.521352330464328	6.938964647428855	0.5039937286880712	5.996598829735976	0.8789146069801754	3.10459779184804	1.6353829750636297	6.480772050759704	20.866570062676693	3.985282157016675	13.744171564788013	0.4654273056989397	13.122803657206955	7.918790959047314	1.366387277934782	15.56864701330239	3.4995996516791337	3.0852072608072856	23.070260818725025	0.2278276177777287	0.7372814784563924	4.353878261140834	9.734598539116718	1.3325932547720096	5.762657234835658	2.570854923687957	5.206556851414523	33.050403658301285	10.865423859494197	20.497354135172426	1.052158822642267	0.7780627948862942	3.4271525707552764	7.620792529077826	1.420315136708599	5.9775383543987175	1.6416476773593243	11.503217827405576	5.987272300844991	3.761493135731235	2.1309157528139027	13.442101890582398	4.9722693491279735	0.29195354402778073	2.287981411284581	19.639311009601556	2.8867285138036705	1.113668070849435	0.7288109642009132	2
7640000	-6717.9117803492545	-6503.091277785162	-214.82050256409232	-6503.091277785162	1.3476325762023118	0.786384849991259	1.0	0.4011237058603311	1.0012883580184084	0.1579361384571352	0.39348793175916363	-94.78917317503122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.237320762922546	19.021097043064326	1.3705869979733254	4.817058994342629	1.6154792748737365	0.997099407118842	2.1614349850891164	0.13562388831658415	2.321928459897747	0.23651448363689745	0.6681380800412594	0.44007888459688754	0.584465532716055	5.615159885217882	1.0724329121718645	3.6985340951741486	0.125245726949649	3.5313250072344036	5.692443841573057	0.36769258233076585	6.1717268008233965	0.935726762457784	0.8123425437215321	6.20816946444533	0.7433810566761663	16.540415134158483	0.16472026760113856	2.6195645499649975	2.3720772858018604	1.5507216394508379	7.475320777281934	4.512045959650532	8.893809584177811	2.9238677946812857	5.515804482826488	0.2799914555714696	6.002308133197324	0.9222411530991124	4.884738586469408	0.5511726033541956	1.6085457973760249	0.44176470574132864	3.09549710859789	3.9789598931149985	1.012211652458376	0.48900438560423437	3.617247639755485	1.3380295517595142	2.1502885103432967	3.862596183251911	5.284906480710153	0.8224787939412882	0.29968625692187983	0.7724495669195011	2
7650000	-6786.4203867469205	-6509.835614155866	-276.58477259105416	-6509.835614155866	1.4160990211833326	0.8429436031577164	1.0	0.41245406473916124	0.9240507282083685	0.1516331592451527	0.39110971974958636	-98.05136300886343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.836946352333431	25.338858021972044	5.784178729300489	9.222496635449453	1.3759539173176278	3.4913359736217213	11.779718709340692	6.404071243179859	16.84883602225711	2.253817927386169	1.123324554873042	4.121528034540405	1.9104483566117891	2.6433164340115574	0.7174405736022804	9.293510458375208	0.43854695822679957	12.364907595254433	19.932048720531107	6.309637697586517	11.827085742908618	2.117656172165559	0.826841764180738	12.125544136835995	20.467989684178423	57.916137512698164	0.5767667614227229	11.811829278174391	3.758182149590114	5.429840000138592	13.045447892039682	6.03368869489076	6.091448045440365	10.23790079585124	10.370886125936897	0.33279662846492	0.9260769828669938	3.2292203677797846	4.456555432873901	40.86819523436069	9.706465648102068	0.2635147106216402	2.415634575077807	10.466018059431194	3.5442513854847877	1.7122451287501013	12.665765038080469	4.6851002763359935	4.370712939176811	13.524851092960308	18.50505975792919	0.6631338293970499	1.0493491442490586	2.704726270560442	1
7660000	-6786.964398104965	-6503.913433605745	-283.0509644992202	-6503.913433605745	1.1483010737805248	1.084860717407499	1.0	0.4582937270232934	0.9433070053389496	0.19810894442321994	0.4569936767180268	-90.18587628182591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.37655742881972	45.06760698158728	7.3825920468021655	13.28745311084694	1.9824266553557972	5.0301957135331525	16.97180993351513	4.243911134423627	4.4857507022135374	3.2472226571943286	0.5437277732516804	8.277000308967342	2.752507695323935	3.8083985890603698	1.033663481634314	13.421997756732754	0.6318432388410589	5.138184098923114	6.074838375742816	13.825167037921192	0.4737283038783851	6.580526310754415	0.9681699604266926	17.470063208525236	11.49210392751737	5.957654793502941	6.678119710479661	17.018073726781285	7.494290393754777	34.11418209561266	18.795428616280162	13.473617631260327	13.477521442999677	1.6626419231288516	14.942012837026503	8.064424366083921	2.6064741314328006	0.423255079393213	6.4208504151236525	5.987361097449566	13.98473886945661	12.533177407555526	7.376718325928531	7.301931211354069	5.106434402660887	29.0093138996894	18.248394736150185	6.750129894560447	20.549174095054287	19.4861361117904	26.66144793176403	1.4913553491198779	0.7048151615233789	4.004649325491279	1
7670000	-6779.777235495732	-6509.2203324761285	-270.5569030196039	-6509.2203324761285	1.3637735945598484	0.8143162228509385	1.0	0.5111981885222652	0.8698594880293958	0.2822779088185447	0.5647836435007867	-96.32897634493774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.19231711448766	47.86455501558407	4.90144813092554	9.541396028206577	1.3161720657176943	3.33964591595798	35.21456186992456	2.8176161117618617	5.308715496143281	2.155895019378512	0.36099156787230885	5.437487602690371	0.7379881339053574	2.5284707630912693	28.07141886479419	3.2213201109778873	0.4194931593703479	3.411341529961269	4.033204735368907	8.912856302754415	0.3145175427398848	3.3374721239255565	0.9559240312827473	11.598718731541961	2.547183012930052	3.955404249238355	7.713068762449912	11.298634020583087	4.975606861413085	22.649076775550952	0.8574861260018097	0.29922354188173417	8.947991690115638	14.17678254075999	0.3700921325289433	5.354130024461259	1.730489464787761	2.8453069048465705	4.26292893697037	3.9751268489747096	9.284743320318082	8.321023102641902	4.897548452057307	15.81086526515177	3.3902622818577055	19.259854329165414	3.821475721380665	4.481544062769817	13.643001038354182	12.937229203321179	17.701059912895822	0.3629991099419487	0.4679406547451235	2.658765488734237	1
7680000	-6809.152809267089	-6510.421448262853	-298.7313610042353	-6510.421448262853	0.9979490021582428	0.9230972650612507	1.0	0.40130841248184906	0.973769843990468	0.20736339077276883	0.4587052790023819	-91.37807738774308	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.990949502212295	62.88453707146066	8.630855817238759	16.801241432106174	2.3176194109273687	0.31855909571724284	62.008573394647165	32.45939024240763	8.417017890831382	31.112555320476858	0.6356623777953813	28.751502288289835	1.2995076166127832	4.452330415709935	39.53403307442758	5.672354103596668	0.7386765866192603	9.29255936440718	48.075704614552464	15.694459191250319	8.929345155953254	6.9431616499887365	2.04886462563818	2.1953072573665797	3.150335426775283	6.964987257270715	13.581778816984624	4.932674977683585	8.761440349264927	39.882277812952886	0.8614105568782507	0.5268963739124758	15.75632834793571	24.963595001574024	15.110714186512212	9.427973740313401	18.33830957616683	3.1662837362140706	7.506500942442613	6.999716363877305	12.540821314294005	5.209087125057586	2.9824305150745793	17.288927888482156	5.969840780873755	4.557820968889422	34.41292927940564	1.6214117081892365	24.023670501280773	22.78089188048822	31.16942010598408	0.6391974159488566	1.2445620812676401	3.6873936868641413	2
7690000	-6840.334098739794	-6511.267818001693	-329.06628073810134	-6511.267818001693	1.25747330676362	0.7434154822844978	1.0	0.48255741984515127	0.923988409107217	0.2700619012819337	0.5157024983087352	-86.46826584583532	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.96131414555986	87.88942408116176	28.11795908621756	34.93322988835547	4.818806515149964	0.6623497536587715	69.63139035817956	67.48973556245856	12.025912534737284	1.4447483687390517	1.3216725719131002	59.78027535233744	3.942690949830503	9.257308906572568	82.19937028960966	11.793988599582821	1.535860258766696	19.32113849085571	99.95925885188002	32.63200240987382	18.565941591036648	14.43625835931249	4.260010146676739	2.5304120414171316	6.550194051653214	4.521898383627791	28.239306221733372	10.256043855823476	18.216833030511207	82.92344258852133	4.967319318645918	0.7494641632574669	6.401865488744472	51.90443852341376	31.418276714120946	19.60269277616468	3.1951410187049514	6.5833538608379785	15.607556390351364	14.553847219012109	26.074941886368848	10.830761451970742	6.201085272785469	40.99449458858316	12.41252446956828	9.476645421684285	71.55154424195995	3.3712477839648125	49.95014254004093	47.36615067039747	64.80762284436587	1.32902264190516	2.5877000500791243	3.886411588629872	2
7700000	-6816.66323786715	-6522.266298437875	-294.3969394292755	-6522.266298437875	1.607825533047158	1.0465688541674443	1.0	0.43417608324414186	1.0329335464599294	0.20917970163176908	0.44778799531919433	-102.78368070743157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.081751364583262	25.978859996911943	2.9765911665274607	14.845407770011334	2.0478251770825957	0.28147560963747803	31.195115152396642	28.68079040835864	5.110594581584225	1.630968882671125	0.561664877000965	25.404537944108935	5.409760127663026	3.934034328066458	34.93187358533304	5.012034975157988	0.6526871947431058	7.545052743120137	1.1535437108206994	1.361967593474169	7.889879476762205	6.134907728319356	1.6702189838914594	6.117251770755669	6.320557450869135	1.9216495472663515	12.000723017701635	4.358461946788701	7.741520480082967	4.33113257814354	3.4853532818526602	0.5734002816333733	2.720570184117284	22.057581203231717	13.351674916485509	2.8044521598195025	1.3578238100787716	3.503758202876047	6.632668655280758	6.184878904103289	11.080943448963094	4.602696937216846	10.612309006971694	17.421234464663744	5.274891208024496	4.0272447187487135	30.406917832695914	0.911389604282325	21.22707337818416	20.1289667014798	27.540985783579536	0.5647884011216655	4.082599723090473	0.5084860491265732	1
7710000	-6800.925762786454	-6516.631286365644	-284.29447642080976	-6516.631286365644	1.2854195365907533	1.0465688541674443	1.0	0.38742194273288116	0.9955077059125425	0.14402988094729244	0.3846186585044636	-102.16146127001194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.428107496095862	16.338290921217023	2.484084757727848	12.389088423843365	1.7089922748164144	0.2349026898404468	26.03357523097006	23.935270350246643	4.264996229848481	1.3611089716759024	0.46873187544155565	21.201106216310333	3.981608386375675	4.148391647273148	7.028873489842231	6.187272276496578	3.008391222445526	6.296649243000612	1.8756496018100302	1.4564313110594216	6.584420987649249	5.384002445878899	1.0344763073434962	5.105092044147094	8.211161476179422	1.6036936492114426	10.015084861238831	3.637311368421942	6.460609452337659	3.614503913755951	0.33257934918485854	0.478525541464943	5.531571408598117	18.407936526672724	11.14250842478704	2.3404278499259954	6.7662338341196415	2.924026800994008	5.535228114267199	5.16152960031764	3.446988866580119	3.841135267333174	2.8607154484661255	14.538719149986779	4.402108356658461	6.278013831828889	25.375792942972907	0.5665646010330252	17.714844424346456	16.798430343489386	22.98405765868154	10.800799275967396	3.407093274372729	0.42435200989531746	2
7720000	-6797.621029924012	-6514.291129241263	-283.32990068274927	-6514.291129241263	1.1811391536777573	0.6855420066037747	1.0	0.45343188389455596	0.9892270274099202	0.16838893228824256	0.4088487722250753	-81.44504407381034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.495557893799095	30.006905452114466	3.57156650651327	16.91649047628325	2.457154309906581	11.688799647516186	37.43054461023064	34.413644559163124	6.956202022600201	1.9569747770599069	18.915923092588706	30.482519015359653	12.95653553407821	5.9644730789509675	10.105971246247595	10.366110328799914	4.3254036703654695	9.053194126972281	2.6967708227102234	21.962645057352745	9.466946484459502	3.060552526016942	0.8129994584068537	7.339997438018465	11.805840850100118	31.308925715710423	14.399485178197587	5.229652255947305	9.288932778903279	2.3080615267550266	0.4781758193279641	3.0294507204964476	7.953180788165337	13.534675690509795	3.962253504145824	3.3650195282999866	9.728353294709182	4.204106222256967	7.958438325152048	7.421142207616646	4.956010436400125	5.522706109409283	4.113078448157396	20.903474489812393	6.329261799852826	9.02640051207288	23.532813734466224	0.8145950521738597	25.470042766157846	3.667323857613403	33.04601031109839	15.52916937218461	4.898649365912434	6.298861241532162	1
7730000	-6737.021578527191	-6511.368498083133	-225.65308044405853	-6511.368498083133	1.1809565378495699	0.7423400708013388	1.0	0.4177287213808978	0.9996935561492585	0.17676476737776683	0.40774554156300163	-91.35287724378753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6.99805947857037	28.213306138378485	0.9433292533198233	3.45931039625748	3.1779361226760736	0.8961718863661637	1.740907937697436	1.159051214248956	1.83728592144499	0.7707568642223273	1.9898632988564755	0.9034812690533434	5.736930100600814	1.5753484992516138	6.324497851991712	0.9416941303185986	1.142434225215099	1.7334521167608434	3.5370243238124304	2.252040635225477	1.0723500960156622	0.8083592238443835	4.215920591229672	1.9386547303398654	3.1181821796200757	1.127122111525122	5.712463161091334	3.6463408724658244	0.9569027344582245	14.019629063070978	2.016384631133926	0.8001445530759561	2.1006099370502374	8.062333426275723	3.2181499922770906	7.812352877757275	0.8270426579009477	1.8281922358986233	4.767353697922748	0.00514378363222045	2.936957793066654	6.85269685278491	1.4317937530112972	0.963978173361852	1.6716972221664173	1.1287755239291442	1.267041131311701	11.701210696600572	8.635968519591414	0.6994833030915655	3.6581056060430632	0.08628087870636376	0.788832162282768	1.6636677662039314	2
7740000	-6778.235228745078	-6515.864560210035	-262.3706685350428	-6515.864560210035	1.5867940526850823	1.0579753613342626	1.0	0.385474063297744	0.9748165208595324	0.18437809696453072	0.4381257633430908	-85.50644033273727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.355283332973872	41.61564398835458	2.040928676568926	5.960550167586103	5.15042655892344	4.789917600387144	12.352745057245938	15.932605601805388	0.11141833148934382	4.424173938037197	1.816713705559898	1.9736994518567357	2.0155875795868026	17.490805789627462	13.997538338257215	1.7971541913748592	12.377523234339995	5.382898522433826	3.306785392011814	9.567219332593384	11.78705338309997	0.08599187903092356	15.452626508580668	6.698013779352612	4.814239118507296	0.9279554977001245	52.49274161679561	1.7687167954399863	0.17421144158643054	26.75543397907191	15.878410492117666	12.804330798578288	4.191393176050578	3.555730541232289	6.724283612245821	14.90930257153758	1.1812561665491519	1.2135643811237895	1.730388737293493	0.00981653385801911	2.121335573691074	4.949316832387115	4.25616129147476	11.269447676762354	19.704607390431445	10.726299903790126	1.5942577553869015	5.917116514808805	6.80550860126849	7.4633504074483366	3.198726098285615	8.267064146421855	7.863794299130526	17.80766782116534	1
