#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Leu" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Leu" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Leu" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Leu">
#                            <taxonset id="TaxonSet.Leu" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Leu"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Leu" name="distribution">
#            <parameter id="gammaShape.s:Leu" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Leu" name="distribution">
#            <parameter id="ucldStdev.c:Leu" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Leu" id="treeLikelihood.Leu" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Leu">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Leu" shape="@gammaShape.s:Leu" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Leu" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Leu" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Leu" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Leu" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Leu">
#                <LogNormal S="@ucldStdev.c:Leu" id="LogNormalDistributionModel.c:Leu" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="100" id="rateCategories.c:Leu" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Leu" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Leu	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	indicators.alltrees47	indicators.alltrees48	indicators.alltrees49	indicators.alltrees50	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	popSizes.alltrees48	popSizes.alltrees49	popSizes.alltrees50	popSizes.alltrees51	sum(indicators.alltrees)
8590000	-5536.364696176035	-5299.576518238018	-236.78817793801707	-5299.576518238018	1.2408838439365972	0.9272386595993725	1.0	0.43181794030326043	1.0518271093490428	0.2248682243723025	0.4381547216742904	-97.06217204069333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.27588096932348	10.770004402116557	3.8389203712465725	0.9455597562685039	0.41940881429413107	8.474439811711415	0.42380248749469684	2.043174467187364	4.332618236002782	1.517437552795761	3.5491629176821964	16.325227311391554	0.8058365796963278	9.571215962840219	1.9289909034099808	4.389302359816273	2.400257575454376	4.993094409494204	14.668827411530193	6.676654577716751	1.5721510886604433	1.0254494785198616	8.085708246675951	1.521661031553083	2.526170779787483	0.02855384548228473	9.174739986269296	5.150985847310761	3.9348281265991187	3.8549691284952554	1.4024951473567844	2.812516259642629	5.669466868496232	3.6220884748546758	4.573153060143904	1.1752323145970998	3.3440109787546044	0.5767212400460129	1.552051026489792	6.1467463039463555	2.286597961933768	4.821588549538712	8.511405688976797	9.390083600999017	6.268667037006075	1.9276693244236067	5.126513150531081	2.882225040775775	0.19713887846238798	0.01189322239727907	10.779911556880416	6.432456431875138	1
8600000	-5619.063693681987	-5320.8246531581035	-298.23904052388355	-5320.8246531581035	1.5211451923356196	0.9567523283121541	1.0	0.310242531129802	0.9530364350506345	0.09052176970573206	0.3097625013417182	-106.05138770155862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.548654286629453	19.62128081013304	4.085753402963426	8.465510357628116	15.341092828042646	21.70987101261499	1.154701935872901	18.970288346936798	7.416533186976836	4.1344450103102055	11.781655377840746	49.19768569654685	2.1956007480588253	22.306883365768137	3.4772982704369526	11.959193448751911	15.44561229315677	13.604299056199531	39.967022159801154	5.351673341387543	2.903320905315338	2.793963067528144	22.030505343499268	4.145952396984665	8.685683621018761	0.0777984594897463	4.537414264842909	4.089328563578031	10.720922574028064	15.941534513761333	9.357673828975758	7.957982977705103	15.447158904421947	8.411797968109266	3.339393370189269	22.56008653104148	12.051823004468037	1.0337453625975228	4.228753671210372	16.747565353955757	6.230117026486285	12.00786598299039	18.901629250347035	25.584436222115446	17.079753367573478	0.3689491569328887	3.8932563624276573	7.852976167929611	13.199786958152242	0.03240454535103912	29.371193210432114	17.52601769331819	2
8610000	-5567.3334685698455	-5292.794870369428	-274.53859820041765	-5292.794870369428	3.5994660106575145	0.870128038918646	1.0	0.536423450458235	0.7555259262207418	0.23700065005484508	0.5434112083218817	-107.84215475038438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.05070105810474	23.19849539921125	1.0857214196559641	5.275097743187845	4.872581989433002	6.4337837245973395	3.2955363104266646	14.901380379291329	2.8178419856432835	2.5762890389200668	10.552082119620268	11.286210135546439	14.993000254727308	5.052274699648523	18.931558242095292	10.266129264580481	7.332806510871189	3.9269364189544076	1.8513727938403237	13.141814755999592	1.316983477960856	1.9011801302708728	1.6316860661192076	2.5834596154018183	5.4122938997994465	2.633539565560241	11.772593535908667	2.548175711278446	6.6805085678251315	0.6460345997156116	1.0353155477341016	1.872167190185732	10.630643665170334	2.9674388443642736	40.16553622858115	14.057824811328075	0.25606982593575156	6.307943668617298	2.6350554195942397	7.253810722006159	14.87716639022492	5.711479163168351	11.778137122144548	10.013760652365118	10.31006521313255	0.2299026027809433	2.2183365284855627	1.635984044476485	8.225158726640355	16.63326775591455	0.8868501194689973	0.22472611652593025	1
8620000	-5585.557588718904	-5303.580546055565	-281.97704266333943	-5303.580546055565	2.3496164331570695	0.870128038918646	1.0	0.5178081470383433	0.8594147096836879	0.25366336501142117	0.5394137592799162	-109.5373815801251	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.855596699865249	20.658803909037584	1.5617626412726984	12.34306032036383	5.498493960691936	7.347371598883844	3.718867438130191	3.513916180562947	7.1019177878789455	2.9072286012261066	5.978463313477099	10.98422111126626	10.51545740304126	5.701269262173394	21.3634288527922	18.471589743363126	4.03063017916204	4.431374624473917	8.79258006214045	14.829958577424469	1.4861577938766453	2.145397960907035	4.666351841010304	7.089485352983468	8.023289713754275	3.226765233653188	0.38347359184965085	1.5102207789514726	7.5386593995130795	1.239368484271454	2.0481931526222756	2.112658137095752	11.996212709805825	3.348623912300402	0.920122910674418	29.260426486716828	0.43373894841374405	7.118236335785739	2.973543871021343	8.185605605703623	14.774080756080537	6.553106455791089	1.772666873356965	11.30008742597911	11.63445405981687	12.83354231880716	6.513058610405323	1.846135869617061	5.673560088978234	18.769909362389313	1.0007712618308635	0.5168100428170748	3
8630000	-5538.866567070609	-5296.471114677631	-242.39545239297794	-5296.471114677631	2.1152127778115943	0.9978183352095038	1.0	0.3139741563504601	1.0130032576891448	0.12302627079059807	0.33877911249508247	-102.99103530778223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8.445504160524232	16.99972634613113	0.8318748978227978	6.574547099203168	2.928779944436639	4.5866943417906585	1.9808595674884673	3.2282037892444526	3.7828457270070732	1.99106392031035	3.184436243130568	5.850759630894608	5.601072033319004	3.036788471944646	0.9357167555591159	6.7674523775209545	5.962424401951063	7.089208501707305	2.945019314826568	7.899196683471702	0.4022517584529038	1.142749008302826	2.485538364384444	3.776223574424441	4.2736156791361175	2.8420773691157866	12.699953692310414	0.6346702171214628	2.450195708805087	0.6601512316736803	0.7237632174141685	1.1253100986580462	0.5888393476131899	13.516527299563213	0.4804661113148743	15.585604144079976	0.23103161380491075	3.7915378227288126	1.5838620021424688	4.360073449646206	7.869433289411282	3.4905206586903303	0.9442133107665995	16.840529912855175	0.637980862085537	2.760070468815781	3.4691891218691153	3.7065299662958604	3.022029144879622	1.7364529665750539	0.9426373942701383	0.7832513565669922	2
8640000	-5610.544200130838	-5317.797454532226	-292.74674559861296	-5317.797454532226	1.7398065766777808	0.9978183352095038	1.0	0.25795600980792077	0.9340075675610168	0.051746155450004556	0.23657468537337473	-102.25421597049076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.885011138419216	17.61502976175839	19.783684076308635	17.81522816584426	1.2145129090912015	12.428689762659246	5.367588767229262	11.683292081557868	13.379565555481385	7.157068599263046	2.2973707567872292	15.853961679053329	17.66955021954281	11.096531930385831	4.121629631155356	24.190596671033788	16.156542730560073	3.6054725102603	14.17781476115933	21.404666986108385	8.392964584077014	18.977501444202133	18.15980454201401	10.232535194974124	35.52220581562804	9.19902774129935	6.704473674072705	1.7197830599548316	1.1718986859415768	7.789693427028329	2.9600847645664716	3.0492832224673823	4.434681039300396	16.369454010841302	2.7630273422662546	42.2327332574688	9.083734853720483	19.6071264502932	4.663341627533865	4.543290227452478	2.753637903218342	9.45835827378863	6.266331471412718	45.63323956833506	0.43026071722457654	13.600968813617298	0.478582729104762	10.043684539289858	1.2786795821325343	6.9305120708190255	21.804184907043474	3.0275969956258892	1
8650000	-5578.400884638327	-5305.9912685435565	-272.40961609476994	-5305.9912685435565	1.8000409867307103	0.9978183352095038	1.0	0.3286699154524704	0.9313767156232112	0.08058791550489357	0.3072651515406016	-101.14754190438457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.534819999047654	14.98325514071246	9.12638519863764	11.314879117441249	20.608950187511866	7.893759257166643	3.409084491534855	7.420339294336574	8.497683301884244	10.573897240876363	2.567105941311325	3.6856321103764333	11.222355556298313	1.8145327230088475	3.6866458954483137	6.657570087136561	5.284089724076391	2.2899221517166275	4.926783566471097	6.877413436101398	5.330573306260917	12.053066780469052	11.533727846561757	6.498928765788761	22.561005733246112	4.342754107953676	1.184610984577129	13.320742646124305	1.464333948347831	1.9558151854600914	9.034828616031042	13.422599789683312	2.816572396209601	10.396633241346185	3.8674445314934713	25.686139995343	5.769298088575136	12.452956737921133	3.578376527619883	2.885552699102399	2.9435990066880895	27.346991493649725	3.9798975600429882	28.982766016035445	0.18970503671614297	13.112645694982435	0.14343789078107338	6.378985180423195	1.8823683222671796	2.509463995298073	13.848361310944934	1.9228995386942787	2
8660000	-5514.532650539441	-5303.148371853851	-211.38427868559015	-5303.148371853851	1.8952435408763941	0.9978183352095038	1.0	0.425963940901987	0.8833003811270219	0.18481755913788764	0.448912158269585	-108.83253462821622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.225125241492834	11.79740127258835	0.9733539288926785	0.9062543805206581	5.990813484008067	2.294636018189958	0.6971144167775633	0.037477761059569056	2.47019063293221	3.006532915882187	0.7462317463120532	1.071375996498634	2.4953414419674127	1.3101398935209645	1.0716706935706952	1.771825545340294	0.26868815461519835	0.048100429354579144	0.19902481058838364	0.5141583602571584	2.3531299710358713	0.20552712671567167	0.9775971955170701	0.43157473178014294	0.5809101243347986	1.262394718360048	3.466235312027924	3.8722052280838346	2.2578983468997813	3.0530825095981076	1.0171779617403152	3.413255909324089	0.08198207204303692	1.6076380660641187	0.9767924315754268	1.8228094216770796	1.0613378644140055	5.902358684920468	1.888575828806891	7.253986504506768	1.6097839357301464	1.0388393813923156	0.7126443462913944	4.699349523885991	1.8562191143050357	4.7401938200119575	3.513542377676745	0.14397542538558084	2.4479329371725385	0.4074440733680195	2.0145114939088855	0.688403982167325	1
8670000	-5513.48957643967	-5302.0690643630805	-211.42051207658923	-5302.0690643630805	2.3226857116030035	0.9903355863317571	1.0	0.3468396772179631	0.9295841411226962	0.1268833039041806	0.3638904641151368	-107.25690661893734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4.3132367678930565	6.0282036500244125	2.9748473581304578	2.1188952294868524	1.9663335064071046	1.4942662483488232	0.7301677122325597	0.37350210658272875	0.2359687110647081	0.22008571096783042	3.3918003405006614	1.6367380312009765	3.005038766491253	1.3374617879543644	0.40057393118516726	0.18245017077658074	1.025290339076025	1.0695699404045524	5.589607422439293	0.44254803107074503	1.2205521022489887	1.7971436585219802	1.883183619340548	0.4405748693380725	8.790852521306238	0.10619958958406765	6.6689182637072095	2.438852795573553	0.1538931923860327	3.698418928138929	3.906678348488683	1.0593408041039842	1.9079094630346578	2.6583192692066544	6.200137140927705	0.8729273622645174	1.3839275906206685	2.171079910881679	0.328200466759596	0.6969159771894514	6.493903399229833	3.336573659289402	6.252423024906783	0.3354819980960597	0.8054433516983069	1.1297440557400096	0.8893763511091506	0.9608741317192712	1.6821540534013324	0.6530302794948718	3.391583112011424	2.339066898935671	1
8680000	-5538.495225956135	-5307.208278200975	-231.28694775516016	-5307.208278200975	1.9016845929109938	0.8723510057686379	1.0	0.30156079836048316	1.0114269252477508	0.09595654077351481	0.29154779465479624	-103.57678423953445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.209127885715834	17.63866572324036	4.412616216911106	3.5415136028495113	0.16040268379712816	1.2900589394843205	1.2203995975107096	0.06850132214214869	0.2634853518636405	0.2289645435886911	7.086428441439139	0.9379049188719227	8.34789540245555	2.235428656129881	0.6695177781785538	0.30494653659867826	1.7136664579622913	6.241699150120531	9.342449048767456	0.7396731325554369	1.7321867169571372	5.176467841152697	2.311856213096435	0.7363751973769358	0.0736209724070376	1.7741571731337615	1.8661970524506177	5.5323836902618035	2.494860428900491	1.638253315397519	0.08437700546287347	3.370271633619398	3.188872777810212	0.8294636315784794	3.117715133459874	3.628102289111102	2.7481379879114223	1.8970483554510915	6.338321969329991	0.5727428712590659	5.612980846676015	5.576736799839071	7.036659496760927	9.609327166762988	1.6261698620178147	5.943063848884641	1.4865003241658694	0.0968186698676033	0.6481758901997628	4.90935114332852	0.43208871067068694	6.147827591931584	1
8690000	-5569.777567387215	-5300.463078738185	-269.3144886490303	-5300.463078738185	2.576337564403997	0.9313978665661096	1.0	0.3657573515709029	0.923444463377065	0.1661084013803384	0.3913530178111482	-110.03265286705363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	12.305928248997436	27.334928668585896	1.7456260258825416	6.045337658091366	7.125613343477826	5.9172087948711924	2.1926728175065353	32.37221546238757	3.717189767061449	8.965704098848896	9.541970873619567	1.6009967944789203	1.8713563383547271	1.415201691180918	1.1428619203743484	6.326751043506153	3.50953439342912	9.076345215402236	15.08364062282581	6.438349014419394	5.008269655411897	5.3320988382341	19.531659800601933	3.402211905446102	4.259654873999878	2.320289120919459	2.9445676322693273	0.5715912434864778	13.853458554168729	2.0367782093440905	11.366952989048588	4.054386587929709	11.671365155636241	1.7233274753217473	5.321916789573095	0.20017257516931206	0.6537745020606097	1.3536078806286762	10.819468957981199	10.7002467063445	3.0429323421027514	0.8649693485672093	4.018368600201857	0.22196344200603368	17.535153696895698	0.8683479490357037	2.5374451142061036	0.26351778041831897	2.183630636232916	7.087464844345287	0.7059813195515647	2.6405308756457786	2
8700000	-5523.3062268785225	-5315.589655743497	-207.7165711350255	-5315.589655743497	2.017539795560516	0.928095400621203	1.0	0.30444978374459053	0.9499346046167171	0.11145268195074072	0.3332629685583433	-105.98850035752413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7632696447054053	19.782488832754986	6.906284154498196	1.8487216275247793	1.8732127663371245	1.8095386051789135	3.3813175344068265	2.145343723789297	1.1367519077751467	2.461276710087928	1.2138933508513972	0.4896000135889002	0.6735718677261167	0.8275436253941908	1.0251462866480734	1.934780511464032	1.0732489238199	1.109248574737426	1.6129978282583994	4.549633968709378	1.5315763902854125	2.066187329849838	0.08931820311023533	1.480408499888525	0.25286086442416345	0.9218812746326254	1.9383722992146846	7.549399752280077	4.236519098454434	1.6397687883357168	3.47612209911633	1.2398698956740342	0.7071355985185706	0.527009896737655	1.6274926604971982	2.3613410535926738	0.19993044720438113	1.926298787231952	1.1417393906358204	0.946417718214943	1.895791624521484	7.012307853199488	0.789791709386263	2.553836588211278	2.9005367435832725	0.2655490436419935	1.1972708748287515	0.16670923533294443	1.1228833726414718	2.4465322803647567	2.270920789537177	0.807499401033376	1
8710000	-5608.612860484715	-5306.308166560112	-302.3046939246032	-5306.308166560112	3.0948697064854898	0.9969744856646463	1.0	0.4010038014707624	0.8705539163993723	0.16532221108674475	0.4290259062716769	-104.99754144975854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	25.915948812454022	8.371241600058207	47.56047892662992	8.208305722746678	12.899975486882388	12.46148012060594	22.653825998142477	49.72970735801681	8.227220776950748	4.904197040265806	1.2589139464249053	3.371655525295213	2.754368535487585	14.567329200233868	7.059722315520805	25.933650380376424	7.390983585741766	18.071519911409844	11.107992011828465	0.4052875218021985	9.973799246118086	14.228904684697723	0.6150943722786131	9.022375839464903	4.881149080404294	2.0464994602901654	13.34869994144654	5.127768729800917	29.175005371459044	11.292351597116257	23.938492558800203	1.785729970746504	23.55217953486308	7.930954019481929	10.502733896571167	0.7677854398684799	1.682749381545507	3.968651693115248	10.61779929886404	25.553357781519118	8.773074078478466	48.29061654839603	1.054718459840443	17.58712623438302	19.974694580045337	5.4746333513600325	16.685005413310595	3.613313596591554	7.732793755205433	16.84816963226477	15.638812122215132	19.374194066786142	1
8720000	-5514.719236468479	-5304.82832187947	-209.8909145890083	-5304.82832187947	2.59716078033362	0.9969744856646463	1.0	0.41910947943232874	0.943953290103256	0.21021061051694248	0.4408808046896018	-107.28417900505423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.114825037539628	9.048834539510473	0.5588585029282668	0.2061813261866203	0.23158142350310554	2.9347903098454036	4.316093958928753	1.5614114311673715	1.306283412093124	14.972565515952624	0.515447869108609	0.7540150542994374	0.4373270179862832	1.706468134880802	0.6679428317676182	0.15916717324831886	1.1735091981675674	2.8693197048656978	0.8378901348430812	3.4974355234675163	1.5835977742631753	7.1588999909230555	1.5263030114751277	2.382691025406844	0.08701210001979003	0.32493455205724775	0.7531147328895873	0.8286321345508185	0.7417345265525332	2.0533602553827204	3.8008528746040455	0.6048704574596475	6.22607617578373	1.2592434260117524	1.268298555182986	0.1219057335809747	2.5325955009156855	0.48589757507942927	1.7078682468415805	2.220299440989764	0.13193279617391412	0.009894168778714333	3.982072148939792	7.64607565652939	3.1714977510558957	3.8920221575733374	0.12677924850115796	1.9339705843803694	0.08395230729472576	1.2445871210740735	0.3364730761065929	0.2996172240856651	1
8730000	-5613.540393913133	-5306.554315690197	-306.9860782229358	-5306.554315690197	1.9084766065994405	1.1015030987424472	1.0	0.3913373386628627	1.0045354787061174	0.16552386986089	0.38330820878041627	-103.4769423818275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.16844357653822	14.128618018066039	3.0455052656671024	52.22408734712804	23.759308188360993	20.090398619058	2.8493908329370177	1.2636821434064616	8.117833258741951	19.69207494257955	15.76215371979477	1.116715971701026	10.141783470159119	11.681797144233352	19.4176835024569	33.1104358422539	18.57918978858534	24.603842655721078	4.14078643152047	21.91555222903046	10.840675884225657	11.031400082452997	8.832356416178058	23.44833341960409	8.81902192751215	10.400970638304264	2.2074470951795733	7.68281611965191	6.927238946083405	35.782480926994246	2.173260212763718	39.171400309267646	24.653627386901857	8.620275970700282	0.8256434360283563	0.7627751881360879	4.443424059911714	42.122141764875806	11.149101431995188	48.18373669354881	0.9031590629043916	17.61307848218721	5.148325366233567	47.8394516738526	15.48828344027256	18.555628289053086	17.84658128516031	9.462296933136535	9.041838881430936	8.72665646821182	1.3256296477714653	0.22397492633485167	1
8740000	-5527.380651622159	-5312.830142457783	-214.55050916437648	-5312.830142457783	1.2551529119681273	1.1015030987424472	1.0	0.341268040680504	1.0113275512825095	0.1589623316739783	0.4005423071303731	-102.91527536493413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5.059214537268664	19.667375153878055	2.9407034285955147	2.237865464151523	1.8744525626021191	0.43797844533404695	7.52844109625456	1.6472430366725794	1.4580095603137198	7.551440007359141	0.07142355796060998	0.20056861369279316	1.8215226633535502	1.5526734189128373	0.22381329391551116	3.7717249663740824	1.1802981862270978	4.418991702479873	1.6782188643406672	3.936159274406301	1.4489628959966023	2.4878183715479647	1.5863420304941727	0.21785713137709903	1.5803971748811851	2.2375645131393256	0.3456823930342412	0.191165373315175	3.9762724233361197	2.645619034198084	1.0863789868456992	1.611364031123027	1.255425549720312	1.8654809243057722	2.294654633027307	2.1359907707302535	3.2444229431565064	0.5840228073396836	2.0024427650384564	2.7975255533077785	0.16221256414456772	3.163410234612844	0.28094567104938284	0.2255908839144285	5.588206389156563	3.2781052365975194	2.042859379914949	2.9347019391957057	0.05882623912844827	1.408340904675704	0.37837393118958146	0.7589889365256572	2
