#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Met" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Met" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Met" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Met">
#                            <taxonset id="TaxonSet.Met" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Met"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Met" name="distribution">
#            <parameter id="gammaShape.s:Met" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Met" name="distribution">
#            <parameter id="ucldStdev.c:Met" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Met" id="treeLikelihood.Met" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Met">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Met" shape="@gammaShape.s:Met" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Met" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Met" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Met" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Met" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Met">
#                <LogNormal S="@ucldStdev.c:Met" id="LogNormalDistributionModel.c:Met" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="108" id="rateCategories.c:Met" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Met" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Met	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	indicators.alltrees47	indicators.alltrees48	indicators.alltrees49	indicators.alltrees50	indicators.alltrees51	indicators.alltrees52	indicators.alltrees53	indicators.alltrees54	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	popSizes.alltrees48	popSizes.alltrees49	popSizes.alltrees50	popSizes.alltrees51	popSizes.alltrees52	popSizes.alltrees53	popSizes.alltrees54	popSizes.alltrees55	sum(indicators.alltrees)
7070000	-6643.737800244111	-6351.655820737173	-292.08197950693835	-6351.655820737173	1.4966434643121114	0.8959550456157535	1.0	0.5213210909959807	0.8917196943525406	0.17034777336246137	0.44691911017402947	-124.7241878313624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11.419392020135591	27.949204097490664	13.746162884712357	2.6137764733360496	4.295646487818597	4.935481546581764	0.058873001337756324	2.4471370097418843	0.06665385399834424	0.6929082608918467	0.0937646865067038	1.92641951170741	4.656086159743824	1.2762240875515183	4.121480815337728	13.004873046810964	1.6529201067705066	7.383444808200283	8.98039219628114	0.716394332270996	0.6814145013166916	8.940420210607554	0.7703581914840584	5.140747847995694	3.0900679428050277	0.9334059898898232	4.224131775204081	11.732747551166732	2.583712077573895	5.301426811973333	3.1967591606596333	4.552664964023402	24.79895150795651	0.3655741299615064	8.295904529884591	3.9629138467412863	1.4452846744399013	4.475470249353502	2.4187574145379602	7.3736085722454945	9.911906875967118	12.380834896156482	10.201929271021937	15.38993661429762	1.4097876375150213	26.444215065653285	1.6585065743311034	0.5332674632660377	0.36531902757020435	2.0605095030886527	7.580948300028786	5.557476119013888	2.7087348254773636	2.1994401477635326	2.8144926200692235	1.3010726015523157	2
7080000	-6629.502547281401	-6352.7794692955495	-276.7230779858518	-6352.7794692955495	1.4709275890828974	0.7975796878824094	1.0	0.6450460447581131	0.7811930820489329	0.2507335091888526	0.5929020682989464	-128.56558036747387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6.615048212096255	24.187709982931416	6.561101805372602	1.51411365476142	4.7127725718528195	3.4764496054495333	0.03410406977476206	0.8999561619743472	0.038611377641087095	0.40138928099474336	5.157260862208575	1.1550134496786928	17.413679356432144	0.8020418902077352	2.3874996366369716	7.5334888271769955	2.0961899037969416	2.9425498159222845	5.202179523847133	0.4149943393211289	6.5220032451803585	5.179024472168569	0.4462546314431386	1.431034880171374	2.203867219105096	0.5407052856836152	1.2461557485930317	6.796569429832101	1.4966978915505997	3.8577479354625255	6.293018992507156	7.095148202840447	2.950173717368222	3.602152300860018	0.7395237727781193	0.6800817594114088	5.277266104116971	0.34221329918560073	0.9599316299742727	0.5302509928695405	8.20986460969397	7.171994761162984	5.457805885637615	2.0576240974516096	0.3932399810409892	15.318657708036328	8.52492209497604	2.271111336889282	0.2116227357736624	2.910449453011099	11.169422249808834	9.726930464899505	7.27823533602675	1.2197615037523064	1.6640628513541875	1.187073844547867	4
7090000	-6691.019132624514	-6341.9741443662815	-349.04498825823225	-6341.9741443662815	1.349726390414614	0.859905817086826	1.0	0.6689879460866627	0.7665831116235949	0.4064993414707723	0.6760732715747616	-138.11658300198448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	23.307667308733244	53.38390703395564	6.10870690929278	0.7062486591722943	18.985696624644827	12.249031030677504	12.194986092770858	2.236080073630242	0.13604453294001562	2.963418982892452	0.29115516525911983	4.069610433525828	61.355901279525135	4.460371023565945	8.412190727302656	39.82867920117897	6.628264200156252	10.367871850650843	1.6190731849766669	1.4622040060444688	22.022187002922728	18.247936448953055	1.5723474948585467	5.04215295562566	7.765174536686709	1.9051378775656176	4.791620356972278	23.94724483210289	2.3384512651710505	9.091487653211601	2.0920946390931277	24.999266598777677	1.2576830027171377	12.691935830536881	0.29434683346213797	11.70125210406737	18.885297452122792	1.2057650179263617	2.2182570725595556	1.868302896013558	18.08044006586441	25.270030160550004	2.875681951725239	5.6265362474686365	6.962807839164764	8.230675900455829	11.365050718452833	34.81648902956596	0.7147091285430113	40.45431186526133	39.35469092322913	34.2721703519099	5.6852224313208914	11.85529726288253	0.7479607293618945	33.19425643196442	2
7100000	-6614.259027375823	-6332.722951558599	-281.53607581722457	-6332.722951558599	1.1990008829493575	0.9011082821464719	1.0	0.638731697066901	0.9093951521082462	0.3115189986607865	0.5535142090592651	-122.59903996469302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9.15568854476107	23.679844984180146	2.399614561675087	1.4257135239664325	0.7839582268404134	4.811648956820982	4.790419092315891	6.520776773298583	1.7902052575991763	0.6744965490064737	0.11437120566381645	1.598619249808469	24.101747938025213	1.75211733310374	3.3044661766495818	15.645451648375051	2.6037064029261154	4.072694374738515	0.6360022912831914	0.574381137799615	8.650727788520339	8.822814396861544	2.377708511907865	1.9806521796137664	3.7643417856323262	4.968268755603711	1.1909202047020848	9.406926582726719	0.9185874835696818	3.5713067403427807	0.47579111180697153	9.820180449379192	3.3583512133145224	4.985630263005698	0.1156249527513295	2.484876927096301	7.418498782244862	12.544903758769037	0.8713729520653842	0.7339043927731836	6.217743946425856	9.926541451019567	1.1296217658779457	0.5810292456416408	3.539313284888931	3.2331637507631843	4.4644049228632365	13.6765694118757	0.35718289794822855	3.5261427908321963	15.459260169438402	8.2809528242755	0.8186790179598119	4.656982953581125	0.2938129925676383	13.039326044100623	2
7110000	-6650.307644686263	-6355.069276374511	-295.2383683117522	-6355.069276374511	1.3819028514097724	0.7907743315063044	1.0	0.5728358661568016	0.9013779224898276	0.3604880733585439	0.6019984260032735	-120.6148386231694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	13.480557273235412	15.537353366630153	3.5331194780386506	4.842258263287703	1.1542762431333946	1.7876913950820044	7.053267334406685	15.9305579916418	2.635843758547449	0.9931081988021774	5.13248191883933	2.3537583492255063	6.728917994863655	2.5797642572549777	0.2506834053670327	11.266421841928036	9.918032726905295	1.8950347215956986	2.0995830707946985	0.2725135358088311	9.653299758015747	6.275970661116799	3.500865676800908	1.6401684097704143	13.337860346321103	6.929085179872164	0.00458966424825948	13.85047251701564	1.3525002649663016	6.175608235016695	0.7005403582104492	1.4234836383135994	7.442813128711242	5.411827336091519	3.9179062922387264	2.927946524236269	10.922771916777636	7.511059738811605	12.86228049733764	1.0805785006217825	9.154817026630724	14.615537641042229	1.628779203194216	3.1626409911191242	1.7067643034896394	4.760411945298335	6.573253989511118	20.136964724915853	0.18845824654966764	2.328984679976471	22.761744362220398	8.923297817737202	3.1076291432964087	17.327126459790225	0.42668591407772033	19.19870697681925	1
7120000	-6659.245935967093	-6363.503790213419	-295.7421457536738	-6363.503790213419	1.0974729328673591	0.7907743315063044	1.0	0.4851172589987834	0.9605361832344685	0.27355317414093694	0.5066661510143539	-115.09606386702747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	13.38828053981281	22.082884363823634	3.508934667454261	4.8091121725239345	5.612428383746296	0.522929753777502	9.766122145749124	12.097910996502407	9.741145032460443	14.03136891401452	6.595614164258871	2.337646468438209	6.682857393699388	2.562105327150322	18.400466237426173	11.18930124640205	9.850142086817712	1.8820628829478672	2.0852110635107706	6.845285677433286	11.2203962168731	2.2209574101017604	1.0792271154860535	3.2594784169378928	13.246560397909548	13.936024672010232	0.004558247206979091	13.755663650117578	0.8841982153771761	6.095118557182677	8.978313589548753	1.4137396479457158	7.391865792553561	1.1685871535496544	3.8910875497212003	1.2900765252321298	10.848003664102984	7.459645242868204	0.5435838125311978	0.8888225426256201	6.190816497646813	12.791942023333574	7.014378763979354	3.1409921695063607	1.6950812082394884	49.013565317004215	2.436194778023172	19.999123737470118	0.12818756190169367	2.3130423792166783	22.60593630665015	7.543813477885818	21.232912781878145	4.059115354230112	0.42376517559855503	1.4256158769318397	2
7130000	-6561.872694401692	-6345.215887777181	-216.65680662451098	-6345.215887777181	1.1075356007694912	0.7391110886376872	1.0	0.5173727702236334	0.9654541157426602	0.25478775780610474	0.4985665974603063	-116.30841792264651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	3.097717143963033	17.076141926928056	0.8118807373430833	0.9716236188843508	0.2454974213282305	1.7842991998243132	2.2596392352969836	2.799157530988544	2.2538601487435628	1.474758708833476	2.2373901709656914	0.7766951909008621	4.193298124162349	0.12160473791032379	4.282868623971222	0.9743004361834527	2.2790793725953424	3.4458163280547485	0.4824662913964466	1.083321882324374	2.596122304108194	1.6504925652479114	0.039332972927355755	0.7541627278051619	3.0649266066036494	1.8624997170361326	0.001054665718834582	3.1827205135749344	0.20458160869055791	1.4102597561296686	1.1553465322746852	3.11465695369052	0.3260731514678744	0.2703821785778276	0.18656596249639026	0.6358139152966094	2.091870455125296	0.48094398735065247	1.329255457136748	3.0529844571715183	0.06298115847102911	0.4246060900718858	2.319055910551245	0.9310744818897233	0.3921998873237272	0.1786706738600582	0.5636752462330092	4.6273028326209085	0.19137087960889135	0.5351808256112874	1.1015007215430757	1.745451947456205	4.2655722999783645	1.3931025130191244	0.8823720262163639	1.5495649537145237	3
7140000	-6637.507094718112	-6351.7069127931845	-285.8001819249277	-6351.7069127931845	1.1315268524254913	0.8559092105033538	1.0	0.6073049646959451	0.8727145457499417	0.44895083055211743	0.6295400972420958	-120.81591172131314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10.668946620075072	17.1720887812982	4.920132287446197	2.499428196399032	1.0072050726073127	0.9361975980074502	1.653376249431466	13.923997569561433	7.762591772758215	2.4404487378231763	10.597058585224774	2.6750407305390835	1.1717373160960016	1.518801002478197	7.504646257056673	0.18048789391137188	5.93363060082111	0.008515509853090502	0.13203696726982292	1.690885501445085	10.336685600800621	9.902975065016982	0.13546794916012	1.4767223770226718	8.7489204989536	0.8219690627004292	11.050819599529106	10.961709442104603	11.86461899770514	11.270375964454775	2.1428887765715503	0.8975248052836464	19.62302033972215	15.656018476895671	9.945526328129226	3.1710948403388675	0.49551310266326587	0.2760750802877207	13.641718369913638	3.3359820343630657	6.846088265976824	1.2725852848480295	12.274297673988512	2.0639953664241872	2.111657925248289	0.31638282925317346	6.992221396280785	8.107584870497275	0.27429139591862445	0.2545797798519434	12.158358482359933	6.0115668377301485	16.76717765544263	0.6409192477669661	0.175857371196052	5.3369061819404875	1
7150000	-6597.963995584505	-6353.427940724701	-244.5360548598038	-6353.427940724701	1.2342675598589479	0.794944028964803	1.0	0.5287607082311844	0.9113110764539581	0.30271999383436743	0.5523112044901205	-126.86785858348482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4.65858380753222	18.000448034516257	2.1575540160440996	1.0913725729890336	0.5377766551091936	2.164092175701809	3.3632961242543926	6.0798982245934665	0.9129472758573435	2.078102884907513	5.3403383838542196	1.5095885948933807	1.19179502923251	5.840889228793106	2.4654943008376313	2.8990422652223886	2.5909132758102023	0.666097670770889	0.6057333074207522	5.571345634762372	1.3352906556092559	1.6312237465529678	0.6681278569903519	2.8660574242614576	0.3603463316901999	0.3589118871945122	1.0737539536569487	0.10015480686635518	1.281533420117345	0.9758374734681902	1.4732827233085168	0.3919032190943218	4.160089433910917	0.03255636095664604	0.987579546244709	2.3561854515174394	1.8356296336800881	1.0177831780378976	0.8468185378927607	0.9264462611044453	7.559705949652862	6.715320711366884	2.1100223856483447	1.4461884019764386	4.716986572332151	0.4467098651236828	7.0083803416503265	3.540168016664615	0.11976903635149332	0.1111619808755812	0.18312463869987997	1.2364883884256943	1.8654925793591741	0.27985668462946245	3.917563078699047	2.118995339573479	1
7160000	-6637.4054503582165	-6343.679985479873	-293.72546487834353	-6343.679985479873	1.228380331977678	0.9472135131842212	1.0	0.5644832264622732	0.8260289772159469	0.2103468268449764	0.500677940481222	-129.2372630259383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10.204387263186636	19.420393878504946	7.4448456386011195	2.3905952631342684	2.2409889739645936	0.5543376910781986	13.124460668248243	13.317703097709817	1.000166312045646	2.2353068975471473	15.054967534835576	6.852311202824389	2.610565467764262	16.609040484382803	4.027723248076936	1.8979873893071302	7.683773091888546	6.235928898615171	1.3268275301043804	16.24763573157601	4.428389713803482	4.753551853948959	9.977039534639308	0.9733554950570273	6.753482227840058	3.3328599013973705	7.169939611455195	0.21938393249070748	0.12528754512896145	2.1375215938154315	3.227149725737412	1.0601567907926799	5.226559420962096	10.753945983429997	1.106749563176163	5.161102559171665	4.020851921471733	2.229401493617695	7.582307333867011	0.5385408820176748	3.560104167983518	2.0146280556601015	1.9617623817186083	1.493147944638283	10.33231550358787	4.071085303446386	8.052322812331717	1.0761813612132347	26.527135075910827	3.152106565552921	10.74186400205013	0.1712198742868466	0.1586091362368722	9.114790609165546	3.924254756940177	0.2592675638004835	2
7170000	-6671.276746563028	-6357.084552075813	-314.19219448721515	-6357.084552075813	1.2883462214279706	0.9472135131842212	1.0	0.34458796827776794	0.9398009157201433	0.08185668890256712	0.29900841947353163	-126.33071308833519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	16.00080048814218	44.19703866431058	11.502598709234977	3.748528634473244	1.0878155956999354	0.8692189515384743	20.579567518444982	20.882577731592537	1.5682922650081543	6.997147788450992	23.606663062406735	10.744639693811008	4.093448840541672	1.6899915269070094	2.7974804098319868	2.976103979792461	7.330885244924093	7.710405728582591	26.249024817467873	2.2548565167298373	5.472891684554744	7.453718960615323	15.644312092308583	1.5262520598988665	9.043368723059961	1.2507345945361268	8.49734484969627	0.34400091289672025	0.19645481512542975	3.3517011535933965	5.060272368648015	2.434300774145621	3.6270404114066204	16.862525862957764	1.131952289009159	1.668325097699651	6.304822399276639	4.417089992245337	2.4394693888840386	8.433116080560236	5.582355416323033	3.159000216771908	3.076105175688876	2.3413029852000973	10.046846575127276	6.383589923684576	12.62629567686559	1.6874862552455536	41.59538293915143	4.9426023309335925	6.015811285709553	0.19193082106729714	1.005364028565837	31.504104871790396	6.153355004172406	0.4065397024262597	3
7180000	-6735.459638605902	-6345.351048102185	-390.10859050371675	-6345.351048102185	0.9709927573094709	0.7477758292333174	1.0	0.5259920347074608	0.8751684652494076	0.24437628538809633	0.5197534153567119	-119.49033896176469	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	76.42926666588771	54.586928605509755	54.94320016991168	17.90518510753184	5.196049304450464	143.30266385404792	98.30016035144601	99.74751596345465	7.491089450255021	16.86664585730567	26.653037132286073	51.32274057136948	19.552727580647048	8.59661101951133	10.595990239780683	14.215629078403555	14.793715298939775	36.82944837470752	99.17709704053321	10.770525520780943	72.23555283623949	35.60336087657805	74.72646769100821	7.290280618886397	8.897167277384954	63.1460298197668	79.6641891573989	1.64315138636823	0.9383841429774917	3.503924766455241	24.170847361795175	11.627657200652639	0.7529203189451859	10.397747567301176	5.395564268500803	7.968905297705182	30.115552830777524	21.098628731401703	11.652345555115177	40.2815395531727	26.664624126405414	15.08924944999988	14.693293809848628	11.183444874155425	47.98966880505233	30.49179301526375	60.31064008357943	8.060430294894427	61.01073146876536	23.608785813829172	28.735065180513168	0.16647329047620532	4.8022119576138245	150.48219831879987	29.392055157008773	8.526444640247698	2
7190000	-6650.288213807532	-6351.095925717916	-299.19228808961594	-6351.095925717916	0.9769516852270377	0.6884231724742468	1.0	0.5405320495067323	0.967983043720203	0.22397333000511377	0.4636650986377553	-120.30261549253431	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	14.547893524388144	59.574733051699035	21.17167237720918	3.408154203775624	0.9890396091207664	27.276879478949017	18.710898698984753	12.267501549700606	1.4258879675031302	3.2104739290290993	3.012219680378684	9.769003390756362	8.388916569222298	1.6363179608820086	1.492676002941389	5.288152979438779	0.4397769453443976	7.01028436998378	18.877818808741136	2.050110714302592	1.9763723465712315	6.776905310462699	14.22377503862174	1.3876651030829041	2.636816996121912	12.019501931395853	8.828558210163303	0.3127648930328532	0.1786162970356457	0.6669529441214529	1.8018636646759156	2.2132610487113205	0.1433142709617507	5.398646443714584	1.0270161929628552	1.5168376046801764	1.6512872313164428	4.0160087579647525	2.217960342158467	7.667371073698104	5.075465585121371	2.87215622938204	2.7967882356201375	2.128707658236536	9.134571382171245	5.803946282683949	11.47980097937028	1.5342588880708679	11.61305955129337	4.493803450464952	5.469562732950284	0.30459502377295355	9.138154811928136	2.4661494032258813	5.594617187108934	1.6229621737725823	2
7200000	-6680.107370530231	-6357.503864483574	-322.6035060466564	-6357.503864483574	1.2317551444272905	1.0447253392246207	1.0	0.6100461761416717	0.8918102976191838	0.3929236561475742	0.6337468304824587	-131.8813553070205	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	18.17934871025368	26.218572193325794	26.456559795361787	4.25889999984447	6.092347170012786	6.0206083237891965	3.355802095627745	1.999770039271245	1.781819102507109	2.4617444854107497	1.2841925423917815	11.222757443327092	7.203182827042146	2.0447767755418993	1.8652788132803189	6.608185362727819	0.549554368867449	16.183081314393583	6.561080734415793	11.107158188545595	2.4697157708357547	5.901522440039415	17.774323545180177	17.102236190027057	3.295021067982415	11.198996601496914	7.455073697606691	0.39083748071414093	0.22320261993269036	3.072228602408881	2.251646111759451	2.96561520759994	1.0476703875335798	6.746260281540383	1.2977064710510873	15.610906899160026	2.063482685556257	5.018487625860225	1.5292411352495343	9.581305513818872	2.9728883522555933	6.3824660693477275	3.4949244382933418	4.7995480807915225	11.414749372258637	7.252731345030224	14.345396794279965	0.6562298239343111	26.55841073253546	8.207741149451428	4.319968475038597	1.1567648035502354	41.97835362150553	3.081751313182841	6.991149376666166	2.0280871076696987	3
7210000	-6600.55206907557	-6355.895722774777	-244.65634630079322	-6355.895722774777	1.257693528179617	0.8298962107895813	1.0	0.5358440475043463	0.884396852404477	0.21008742685772083	0.4876179235427849	-123.0840972083947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4.890853221222189	14.757279659986931	4.4421781299949705	1.145786634883899	1.639045284634135	0.5145184673998586	4.535565028113731	0.5380050679569652	2.411536074018599	0.6622916551188769	0.34549077267459016	3.019297350390376	0.7836000727877834	0.5501133862787252	1.6973358166690506	1.7778230223122051	2.088473299016709	4.3537904815677	0.3583787230543206	9.709652774852243	0.6644361976775539	2.359894351171604	3.8080344303199825	1.4352036350873332	2.150503748282477	3.012904888721024	2.0056643276677493	0.1051483626829252	0.06004897480553349	0.8265323139957935	0.605768161129985	2.0024542526807023	5.174201122087463	2.756457831844308	3.2117915967646935	2.7755668552736235	0.4466308165441779	5.970141678677706	7.3670677752165465	1.6790289172058697	3.4115980436830693	1.1162863044136555	1.1523139153996194	1.2912390628224242	8.764449791682257	1.9512274629229682	3.8593918428684795	0.5015129161591488	7.145101331848017	0.20602297933410338	1.31522729164119	1.944122853390465	1.5979774314261115	0.38437782949819904	1.6454043021876652	0.01932960169573777	2
