#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Ile" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Ile" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Ile" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Ile">
#                            <taxonset id="TaxonSet.Ile" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Ile"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Ile" name="distribution">
#            <parameter id="gammaShape.s:Ile" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Ile" name="distribution">
#            <parameter id="ucldStdev.c:Ile" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Ile" id="treeLikelihood.Ile" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Ile">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Ile" shape="@gammaShape.s:Ile" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Ile" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Ile" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Ile" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Ile" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Ile">
#                <LogNormal S="@ucldStdev.c:Ile" id="LogNormalDistributionModel.c:Ile" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="108" id="rateCategories.c:Ile" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Ile" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Ile	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	indicators.alltrees47	indicators.alltrees48	indicators.alltrees49	indicators.alltrees50	indicators.alltrees51	indicators.alltrees52	indicators.alltrees53	indicators.alltrees54	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	popSizes.alltrees48	popSizes.alltrees49	popSizes.alltrees50	popSizes.alltrees51	popSizes.alltrees52	popSizes.alltrees53	popSizes.alltrees54	popSizes.alltrees55	sum(indicators.alltrees)
3530000	-6291.636301558741	-5960.777181465519	-330.8591200932221	-5960.777181465519	1.8022528609143755	0.7943757256861352	1.0	0.4650869099622154	0.8225964462659993	0.186153383455186	0.4660421946090807	-128.78606478537714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.024148005553105	36.36287935095356	1.9519456269607458	3.3249150105828824	17.106800106518115	11.058658839988512	10.844548694959723	17.012871789581563	9.084144976669798	12.432151292217819	1.0970980994079362	13.271107717258538	0.4553072530422326	16.548696810433555	15.745733448528966	6.375673584061308	20.501060957093102	18.05953877211026	2.154610683152041	4.676716714153241	0.6050107796634755	1.3075521324769637	0.8855385991875394	25.496699292995583	5.888983102857081	5.171963721210894	17.76567686560121	9.131479972642547	11.64745651302852	23.61271787582638	6.148533985883178	0.8307050123086553	41.27269517757717	9.287231988211353	8.443973315054933	33.973076236373416	15.77082833201364	3.250746580644063	2.879683881960547	14.650025292538807	28.33736058264392	2.9187690928726697	4.845085552794585	0.5980005733632855	18.214064406827415	57.477600974087295	4.774762975692715	6.418093353308104	3.428638597930322	10.884983859065889	0.7456083022231501	5.9427306206323225	18.072561290337894	11.368315070479118	19.192450469678025	5.412713441162666	1
3540000	-6347.061805771814	-5989.259436457085	-357.80236931472894	-5989.259436457085	1.64304699844795	0.836479272994264	1.0	0.21125474227484378	0.9466547512634705	0.0402346485292198	0.20181062689138793	-130.14655237340398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.381795779116647	45.588270421970456	3.3868337751791238	11.801889140061832	28.218982906368243	11.99891410274169	17.888917409734887	25.508282405984858	38.80256689069843	20.507790037881275	1.8097477214342104	21.89171320703032	0.7510643434623828	27.298348581179813	27.13844777712287	10.517164096437739	33.81807732062021	29.790598635269934	2.1848353377830834	35.390061277153336	0.998011828231218	2.1569078404963538	1.4607640492555365	42.05876710067535	13.367462363910217	8.242512445664003	29.305850811891087	15.063078755427854	4.078842692547074	38.950994806851895	15.00567258331138	1.3703118290159089	42.92445304949463	22.692960953867477	6.635562048279795	56.04120300825191	0.1590337300124741	9.0704345956014	10.837589177588809	24.16634383601035	4.144631803572945	4.81473417743549	13.455859311510784	0.9864479536010466	0.37371354711761373	94.81372490982798	9.80453123025825	10.587138769422397	5.6558031534047695	33.75345391820202	0.17162956581071595	44.532785230005594	29.812080280988333	18.752910342701977	3.3458595266921947	20.29076290539401	1
3550000	-6495.5776439497	-5981.06511272064	-514.51253122906	-5981.06511272064	1.5342170947986848	0.7179603370151013	1.0	0.32798793824663625	0.9388670501039564	0.09012966146242445	0.30865842679471106	-127.56211610251574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	524.0488821937873	31.693823212117096	640.8937588483742	197.08135427164143	539.5672989034015	38.365918708628755	54.34635941341932	425.9662823513564	647.9693497607914	168.23472921083473	298.8832520077689	365.5727006892827	12.542125773088918	455.85884123379253	453.188635926941	175.62755577724198	256.14549101368164	497.47726435355725	2.502524749859947	590.9834537067358	16.66593545767665	38.98696321053682	1001.7529864330701	702.3450805904819	223.22507478161418	137.64283803328559	489.3823944240105	251.5404038615263	68.11314969731657	60.57038729605637	250.58177037412466	22.883023881335212	716.8012881639032	325.1336943664887	110.80815446650085	935.8396823426199	2.655725919279801	151.4684227854141	180.97837785211556	403.55706738744254	69.21177102339676	80.40190183840123	941.811314794989	339.10999309125737	13.707630071772732	1583.3073067376642	163.72720247800734	176.79607237258253	94.44702722915034	563.6535244992016	2.8660654969389525	743.6590463153321	497.8359892813989	313.15740412513475	55.8729639719117	338.8382135386583	1
3560000	-6347.501772853875	-5983.899482345538	-363.6022905083369	-5983.899482345538	1.3900474760551005	0.7564330476989715	1.0	0.2742188419795422	0.9430238083111921	0.0839833533503813	0.2975657688335873	-115.66961153776845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.01636078075855	38.50380368771661	53.83049534141528	16.553425238627312	45.31979687583636	2.7908924356212244	4.564705782880115	35.77812338025833	54.424794409537	14.130514897385119	25.104057080758164	30.705494147367354	1.053448927655164	38.288884687335845	9.994348555907266	19.522016133531945	24.395386664192667	13.199095685590022	2.3105594425698834	49.63838641334063	1.3998194687164036	3.274626273864601	84.14009143470535	58.99196718146941	18.749310914980576	11.561014675574182	41.10462356592375	21.12759619094541	5.721017776891746	5.087479642533817	21.047077829258736	1.9220104634115125	60.20618530060655	27.308906629676102	15.333869568636478	78.6038449667198	0.2230619970192111	12.722264984719201	15.200890305705164	33.89590947964658	5.813294116548739	6.753185130293869	79.10541941407521	28.482815835385615	1.2049864686561187	132.98649803131372	13.751914866658066	14.849606535931962	7.932875284048641	47.34286768410389	0.386879196722982	62.46204503568847	41.81466511697045	26.302983842718273	4.692929655307543	28.459988295347838	1
3570000	-6349.975285845385	-5968.767936495438	-381.2073493499463	-5968.767936495438	1.64246277032132	0.8615540172001721	1.0	0.38756395929566634	0.8586131166194693	0.135341062132014	0.3939774852063305	-121.65089885201188	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.429369168187556	71.90714244200579	62.89634963711643	19.341267712607255	52.95232324553151	3.2609201404721984	3.1761501180481995	29.41093259219583	34.49436800250973	16.51030331230552	5.573037137223414	35.876755051655685	8.82761704386281	44.7373011010935	44.67550379929904	22.809813370069016	24.967201822250388	3.013433964342184	2.2139812830601335	57.9982273518808	11.615752416303321	1.5503678614511263	98.31053152699891	68.92708993469658	21.906973125256346	13.508061120056384	48.027252194265664	26.515076291506055	6.684522074213573	5.94428671590422	24.59171808828194	2.422401987523691	70.34580040489759	31.90813178837664	17.916320768776018	91.84189899223985	0.26062894770503264	14.864883214985191	32.601646979014376	39.604483673767554	4.043138060641336	7.890521727975829	92.42794602022698	33.279744725917844	21.40676924573608	155.3833979075045	16.067941417728832	17.350500654579893	49.73023580347627	55.3161092016221	0.6836025650720924	72.98158039781998	48.85687527999552	30.732796675534686	5.483288655445891	33.253072689361886	2
3580000	-6351.440525177279	-5985.758944021478	-365.68158115580053	-5985.758944021478	1.5345860281399417	0.9441902844801414	1.0	0.4846529128525405	0.8627389952460256	0.2453276157890045	0.5245348295444152	-124.54447669004287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.07998491035205	101.94024489546106	34.13225808109047	13.568757667158101	37.14840478441338	2.28768019839677	3.7403084084572047	20.63307447259522	56.042837590168155	11.582710501955624	3.748735131927345	25.169135881542662	1.935734082312545	31.3852021668539	31.341848617076675	16.00209638015747	17.515600124407566	6.404770588020315	1.6459253264558658	8.785968535483036	8.14896582791157	1.0876518602381047	68.96920089420205	48.355412578084575	15.368713880310485	56.106845517970335	33.69324886696534	18.601502759363633	4.689488894600809	17.801122498765814	17.252181621035277	1.6832243997508327	49.35070093539684	22.38497053458461	12.569094146819111	64.43116809272091	0.1828427735453381	10.428375279830641	22.87150221906789	27.78430294680153	2.836440784279414	19.189633226756673	64.84230609166048	23.347217882544353	15.017798659745173	109.0083495577817	2.9594856773896345	12.17214622557575	14.071098871101135	38.80670553759092	0.479577537725965	43.014938510879645	34.27526628033327	4.2992271370112	15.599947860858896	23.328506265193585	1
3590000	-6257.268421596109	-5976.027520394904	-281.2409012012047	-5976.027520394904	1.4790653811932943	0.9635865051628192	1.0	0.3492416784324031	0.9238685654903165	0.10555865629692268	0.34881095769249626	-115.24442915357422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.867349751441864	39.72914010157486	11.371563356435491	3.710857361140207	8.5580605089536	0.6256471751059998	0.7700555403347061	5.642844994933159	15.326898859283554	3.1677024221732077	1.0252243941940093	2.942592232906922	3.5905997365241618	14.069446990843856	0.1949599247591603	4.376340015984639	12.637670707179105	2.788152928358627	1.5384521815659644	2.8307270158235607	2.228623324991489	11.621428812580358	18.86207072956087	2.682818494037044	4.203119138316266	15.34440409416817	8.727753434762235	8.894893924562199	9.588585915996248	0.9770030586965576	4.7182201005108855	4.792100001306581	13.496697069533731	6.1219630215835315	3.437463965509591	1.8435926851665734	7.535407558623476	5.426232457193194	6.255022342641541	1.295937743341178	5.805471060746743	7.980831095829876	17.733425179811714	6.385123639674364	4.107148942568523	0.634665899768386	0.8093761772834797	1.170563064177367	3.8482403552346414	10.613068081709715	0.06387987957652047	0.21537452477014327	9.373785522698835	1.1757759302612083	4.266358260121849	1.8474389743663515	1
3600000	-6275.600913041889	-5969.151629723322	-306.4492833185667	-5969.151629723322	1.3025801185941306	0.7342548424729031	1.0	0.31405007965122783	0.937700171227844	0.10614122972511673	0.33291953825643944	-117.24874442934102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.827725990199605	52.82574086644302	17.08811684766531	0.7748815110346808	2.748896711560266	0.9401637838628971	1.1571671053465638	15.237276004707763	23.03182336591956	4.760125537012861	1.5406108811898365	1.8979214180665636	13.168373128226246	21.142242858411596	0.2929674549112178	3.438910162524106	2.0800934627089243	2.2158389738509476	2.4474866987746795	20.097378898357903	3.3489657132618222	17.46359117577363	28.34414745913151	0.48021957542292376	6.316052481874438	23.05812858797023	9.753705210425714	13.366410753406905	14.408825893204382	1.7207568919206402	7.090097804793478	7.201117577354151	20.281568096897836	9.199510759503646	5.165497835354747	24.913770556909483	11.323502391046889	1.8606419763443636	9.399459803855883	1.6262731498418306	5.202826611665023	11.992843027150004	26.648124983664573	0.26282544813813336	23.648106925443766	0.9537162758129643	1.3658132641152188	15.542736081489155	3.1836705631053923	15.94832142317948	0.09599268035565335	5.030752128984886	14.086044046545343	1.7668455825474	4.0823069499210565	2.776157690317686	1
3610000	-6304.428805793645	-5975.778832150772	-328.6499736428724	-5975.778832150772	1.2018973046015264	0.9460928661336181	1.0	0.33019150841379036	0.9645945047855622	0.11076593259975248	0.32775099006681596	-118.14089594569339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	22.251719940808258	29.424105169368104	25.64385062560337	0.7253634430048252	2.843037545176421	8.35978794454338	1.7365412855556055	25.961415919709175	34.56347140507867	0.8481475289613263	2.3119689349976036	2.8481788706098374	22.37912101707134	31.72780959918421	0.43965135063627064	16.664444506406063	25.575712385710805	3.0616841931813945	20.055455938185105	30.159799762023326	9.541549698880512	26.207318658365224	21.517751006622078	3.435323685281042	9.47839412806852	44.647971865172764	0.7287006086025899	4.9818661709692655	21.623083584317982	2.582311034783178	1.4219654169203317	10.80659648674552	30.436209406006622	12.19338957006611	7.751776048676351	37.387678020778	1.5986229920373787	2.7922342370699154	14.105611830736974	1.8084449965561555	2.8770533309059765	17.99745857932627	39.990394648247566	0.39441774612996067	3.895542021243828	9.750377062165644	2.0496530799544344	23.32472360413077	23.794913861681195	23.9333787304364	0.1440546069608596	1.2125615226556588	23.79082484315601	8.823626058158837	6.126249636801907	4.166133328691131	2
3620000	-6388.681931438398	-5983.82506122207	-404.85687021632816	-5983.82506122207	1.6245344059630422	0.7483029878144376	1.0	0.1749558696875177	1.0190680999833235	0.03664471128158751	0.18443695641041602	-121.11963318614299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85.84845565244294	50.74438513663787	98.93549707825498	2.798495196521926	10.96860751728671	38.23939700889592	6.699679302913321	100.16068282301167	133.34792321701298	3.272203484515034	8.919713312676091	36.41065020514133	86.33997656294963	122.40777173945426	1.6962009938124165	64.29241555198325	98.67261570633342	1.9955015528245206	77.37513883325768	116.35829676286006	36.811864806805154	101.10939017734128	10.6570749517543	13.253682584184276	36.56820686780178	172.25452427204948	2.2095320179464872	19.22033524521007	83.42313929419164	9.962709172149742	37.676534199444575	41.69249036542207	117.42470156781583	47.04282035471089	29.906811882977916	144.2438798912004	2.360918453737941	10.772605340619902	54.42028728218892	74.6933309361866	11.099842436675187	69.43526292861695	154.2853150505305	1.5216870640672144	15.029232227557463	37.617533163394626	7.907683181589147	89.98816744329271	91.80218935175213	92.33639503007147	0.5557712199374483	5.504801331366207	91.78641367569409	34.04207280887044	4.3943425615249145	16.07318954497473	1
3630000	-6290.226654490004	-5975.801201591298	-314.42545289870594	-5975.801201591298	1.2007706197848735	0.7483029878144376	1.0	0.2903785028783887	0.9733612853565639	0.11686018664600308	0.3446857897632856	-109.21375011604148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.390246543910855	30.24788671775442	10.019232776818445	4.841964074139466	14.886353906620329	9.082408376203418	1.5912704743879935	23.789606944543202	31.67205524955785	0.7771955276775804	2.118560574727053	8.648054631438246	7.4610357271352505	29.073611466733606	0.40287220298851806	0.8071409887121058	23.436169539614266	4.024687601361507	18.377711575462218	27.63677389875966	8.743348886678698	24.01493862588549	1.3809727127757567	12.315778979657606	8.685476611506106	40.91293421084643	10.84804775335927	4.565106865673715	0.6134267186101076	2.3662871361115116	8.948720339908675	9.902567857740992	21.580635811391595	11.173348406368996	7.103299214898919	34.26000212909069	0.46563412442649926	15.162629034323832	12.9256032183814	17.74074351600092	2.6363726890867007	16.49187651886998	36.64498782274548	0.3614226273868616	3.56965944415177	8.934706742782657	1.878188820501534	21.37348780777114	21.804344177503534	21.93122573178782	0.13200368149211078	5.841456529927342	21.800597226882516	8.085483334130075	23.32596592416008	3.8176143656664494	1
3640000	-6320.5916793682245	-5980.206665400742	-340.38501396748256	-5980.206665400742	1.0806014190438158	0.7483029878144376	1.0	0.3677111864630372	0.9866703199065922	0.15403728971537617	0.3881202781069142	-111.01686988565832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.531689732972872	35.23917124810564	15.493845971931885	7.4876637001508195	23.020412805109267	13.76465409352404	4.4695047239247065	36.788496079696635	48.97799627797372	1.2018632628011021	3.2761641493124136	13.37344179949323	11.537823396495892	47.92885426875687	15.392950822702412	1.2481712357928967	11.765847625257203	6.223818846181215	28.41948468605394	42.73779514727101	13.520805828815087	17.657190616443923	3.729658427567242	19.045248951264007	13.431311539427577	63.2681877986998	16.775534088357865	7.059528827976542	1.2257515969493054	5.560970937173844	13.838394384172254	31.243899573110788	33.372520100709266	24.26787784947211	1.8108003134152688	52.98002430029863	0.720061462174199	23.44764754152722	19.988287508727023	27.434470641349037	4.076914198842295	25.503209703111782	56.66819102981565	0.558907717211573	5.520158562230974	13.816723611547273	2.904450763773538	33.05218426931563	33.71846504922773	33.91467600694779	0.204131868609622	9.654679400100104	33.71267072574214	12.503475683036703	36.07151677438437	5.903598636686537	1
3650000	-6319.902033362619	-5971.187237483934	-348.71479587868436	-5971.187237483934	1.1837845912009206	0.8513725936249869	1.0	0.3912756187961362	0.9817756713264917	0.13136167596249207	0.35647509818085127	-121.77745654415686	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.02657169315054	86.40178892183516	15.737017997605546	7.605180703535733	23.38171240908127	13.980686886458926	5.47132224795484	7.385725234787771	49.746693642716345	6.525556915063871	3.3275827237626125	13.583334613614587	6.779620009619466	0.3578359386270275	15.634539324319926	1.267760970216822	11.950509652102223	3.619282803483	28.86552136876194	43.408554120712125	3.4810144078113225	1.2416829685061053	3.7881944809490413	19.344159355777382	13.642112604599735	64.26116613445855	17.038821887488787	7.170326361946517	2.0172586164708597	5.648248980982634	14.055584512470048	39.8046843934945	23.452360551976064	24.648756104370708	1.8392203700688197	8.544381348849615	3.3564311526888426	23.815652487509283	20.30199866682488	27.865047775730435	4.140900344440112	12.258549487076069	57.557584071991634	0.5676796336231074	5.606796066053412	14.03357362250515	2.950035389887394	33.57093000980311	22.284084648111616	34.446958338888834	1.0797302670437277	9.80620717126842	34.24178263547062	12.69971459720388	15.750238231552752	5.996254136286054	2
3660000	-6260.079193312363	-5969.6238290374	-290.4553642749628	-5969.6238290374	1.382343197237777	0.8047099450782214	1.0	0.3893925021427339	0.9025715513860249	0.16273180927264386	0.4114629506605855	-118.33454931984443	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10.93010242056418	40.73008904625989	5.370765880160607	17.749216558530804	7.97976486050462	1.0153339177480447	9.017479311570924	2.520617381086738	8.011760852709665	4.683523949785851	5.433993648349844	3.6757487234089745	3.1731477397564203	0.12212307631380363	5.335791721650385	2.3053393447388264	4.122831250519389	2.0456444847690376	13.442980920690193	7.803760479624623	5.51950150629362	8.456334805660363	9.790428062405223	6.601819421202067	4.655811725019399	21.931199325488173	5.728848362673334	0.7889982748696585	0.9083089122832847	1.9276474688107441	4.79692237352553	13.58463470294495	8.003875822023117	8.412184461751092	0.9287228563168668	2.916046218061419	1.1454905825685782	8.127860933573233	7.0784956687921206	9.509847918183043	1.4132160417207464	4.1836261060047075	19.643385343103983	1.1249868092422521	3.045251511206114	11.611543735238165	1.0067948972088754	11.45716459683429	7.605163920947339	11.756137570025501	0.2178381353952439	3.3466850515928854	11.686114731675554	4.334187954593319	9.667377651113908	1.9024692997573402	2
3670000	-6262.398714779572	-5970.3029918929815	-292.09572288659126	-5970.3029918929815	1.3465519566096662	0.7756834664895003	1.0	0.356734768218835	0.9419826403104402	0.11945559328265577	0.3504012382691817	-124.4667424217914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11.391089361006978	27.152539586187228	5.597282781436082	1.4455153550239837	0.15632882607658374	1.0581565426659827	9.39779964512299	3.746763495916261	8.349664102005963	4.881055802007133	1.3389346039770833	3.8307767453470674	2.0345777679718715	2.4165775064855994	4.412496504046242	2.1887735286626797	7.7795508175938215	0.09650099881857942	14.009950781228786	8.132891125343203	2.9741448199736213	2.1674960666781913	10.203348207565265	6.880257117321904	4.852174789134547	22.856167462865983	5.970467716029143	0.8222749896479665	3.0900849308364946	2.008947741645103	0.16077514902922674	14.15757893967611	0.11103726505222844	8.766975938376877	1.2785467863611888	3.039033100757485	1.193802682368377	8.470660808628663	7.377037616135155	1.946111482091352	1.9486864651554694	2.2801945632561114	13.210143400249772	1.4460276422649911	2.3989102127462565	12.101271078529505	1.0492573812240784	11.94038086054534	2.742575811843348	5.774660077477413	0.15013916376313924	3.487834515998342	12.178987174085883	12.378987101950859	3.2226455929617095	0.24641212645636812	3
